gene,expr,timepoint
PF3D7_0407800,3.708930,18
PF3D7_0407800,602.925000,33
PF3D7_0513100,18.537700,12
PF3D7_0513100,207.934000,33
PF3D7_1345600,4.352050,18
PF3D7_1345600,639.552000,33
PF3D7_1036800,80.115100,30
PF3D7_1036800,81.947900,66
PF3D7_0717100,36.819400,27
PF3D7_0717100,46.140500,63
PF3D7_1303800,44.464400,24
PF3D7_1303800,39.986100,66
PF3D7_0217900,105.930000,27
PF3D7_0217900,88.295100,66
PF3D7_1209900,26.416900,27
PF3D7_1209900,28.323100,66
PF3D7_0310400,212.131000,30
PF3D7_0310400,218.129000,66
PF3D7_0612200,100.782800,33
PF3D7_0207400,263.003000,30
PF3D7_0207400,381.384000,66
PF3D7_1435300,67.056000,33
PF3D7_0813500,24.707900,27
PF3D7_0813500,25.458900,60
PF3D7_0813500,25.043700,66
PF3D7_0921700,57.291600,27
PF3D7_0921700,26.694500,60
PF3D7_0921700,35.447700,66
PF3D7_1130500,31.838400,27
PF3D7_0513400,29.947700,21
PF3D7_0513400,25.944700,57
PF3D7_1349100,107.763000,33
PF3D7_1470700,23.677300,15
PF3D7_1470700,21.271000,21
PF3D7_1470700,20.471200,54
PF3D7_1470700,6.045110,66
PF3D7_1203000,35.008500,27
PF3D7_1203000,37.228000,66
PF3D7_1431000,45.491300,24
PF3D7_1431000,55.461500,63
PF3D7_1014900,290.985000,33
PF3D7_0205600,20.820300,27
PF3D7_0205600,28.280100,63
PF3D7_1034500,25.566800,30
PF3D7_1034500,22.670800,66
PF3D7_1325400,68.387400,33
PF3D7_1224000,22.369100,21
PF3D7_1224000,13.755900,54
PF3D7_0314900,64.295300,33
PF3D7_0314900,1.286176,48
PF3D7_0624700,1.585270,9
PF3D7_0624700,36.474700,27
PF3D7_0624700,38.580900,66
PF3D7_1325900,39.189600,30
PF3D7_1325900,33.573400,66
PF3D7_0728600,31.390000,30
PF3D7_0728600,26.318500,66
PF3D7_1411000,296.278000,36
PF3D7_0321700,31.552200,30
PF3D7_0321700,21.194200,66
PF3D7_1463300,22.517500,27
PF3D7_1463300,24.878600,63
PF3D7_1312100,34.798100,30
PF3D7_1312100,1.276708,48
PF3D7_0312200,2.030360,9
PF3D7_0312200,21.810400,33
PF3D7_0312100,23.492400,30
PF3D7_0312100,28.001500,66
PF3D7_1240600,30.857300,9
PF3D7_1240600,49.333400,48
PF3D7_1425200,12.675600,24
PF3D7_1425200,3.869910,48
PF3D7_1425200,11.670300,63
PF3D7_1337000,14.700800,18
PF3D7_1337000,14.822100,54
PF3D7_1321100,1.896957,18
PF3D7_1321100,138.551000,33
PF3D7_1455600,46.232900,33
PF3D7_1206100,20.346600,33
PF3D7_1206100,1.206457,48
PF3D7_0801900,16.129100,9
PF3D7_0801900,2.957930,21
PF3D7_0801900,2.368940,30
PF3D7_0801900,16.438600,45
PF3D7_0801900,2.419360,66
PF3D7_1019100,60.387900,33
PF3D7_1322600,1.326089,18
PF3D7_1322600,45.175800,33
PF3D7_0215900,10.108870,30
PF3D7_0215900,5.549180,63
PF3D7_0413100,2.838880,12
PF3D7_0413100,1.010835,27
PF3D7_0413100,3.619110,48
PF3D7_1008200,28.338300,33
PF3D7_0702400,2909.580000,12
PF3D7_0702400,4957.660000,48
PF3D7_1309100,2604.070000,6
PF3D7_1309100,2642.150000,12
PF3D7_1309100,3028.010000,51
PF3D7_1001400,723.359000,9
PF3D7_1001400,766.830000,45
PF3D7_1147400,542.501000,33
PF3D7_1147400,560.490000,63
PF3D7_0918500,554.818000,33
PF3D7_0606000,288.863000,3
PF3D7_0606000,329.951000,39
PF3D7_0207000,1233.440000,33
PF3D7_1355100,218.703000,24
