time_points	0	3	6	9	12	15	18	21	24	27	30	33	36	39	42	45	48	51	54	57	60	63	66	69
PF3D7_1323900	14.3249	8.95973	40.506	61.9471	80.749	80.8539	62.4158	78.3576	67.9591	65.2466	46.0794	43.4362	25.83	20.219	19.9562	14.7645	15.3354	25.4928	41.5685	51.1971	41.2399	80.9146	85.508	60.8283
PF3D7_1324000	2.94295	2.17822	3.74313	18.2667	30.7839	36.7967	36.931	43.8742	33.3824	27.8445	23.658	20.4497	13.3459	7.9998	4.44125	3.51972	3.00543	5.25727	13.9822	24.4667	31.815	36.9263	35.2517	31.4244
PF3D7_1324100	38.6198	12.866	3.38893	1.300352	1.27814	1.333887	1.332888	1.546475	1.270053	1.234787	1.815197	4.8643	18.1659	26.2315	25.1626	29.9162	14.1481	12.7385	4.82578	1.658611	1.662922	1.35511	1.189727	1.116281
PF3D7_1324200	20.0884	13.9784	69.001	67.8832	70.0297	66.3711	71.3907	52.6602	36.651	59.8863	39.271	35.1185	31.2521	27.3145	28.35	20.2183	27.0889	26.353	29.8641	36.1827	28.8269	44.6536	43.0847	39.9567
PF3D7_1324300	3.28734	3.2862	6.62089	5.54456	3.59453	3.29165	2.84185	2.5194	2.09474	2.18287	3.15442	7.02967	10.82056	9.24946	5.4994	4.20745	3.68187	4.07398	3.77796	3.4721	3.52731	2.96128	2.41044	2.37728
PF3D7_1324400	20.0626	211.643	647.789	598.612	416.757	320.833	219.523	236.013	335.35	151.667	82.2798	46.1052	31.171	27.1838	25.2832	35.1139	240.377	208.874	348.717	387.608	429.705	381.417	297.085	260.158
PF3D7_1324500	11.4827	4.25061	1.559295	1.233673	1.0601088	1.0412322	1.0239802	1.0590494	1.0700335	1.20296	2.76172	7.32928	19.5487	23.5179	17.9953	12.9281	4.89611	4.52006	2.00955	1.298221	1.0505639	1.0438531	1.0820039	1.0628239
PF3D7_1324600	7.09285	5.39628	2.05849	1.235341	1.363228	1.106783	1.170785	1.10195	1.181372	1.591326	2.47681	3.8051	6.3961	7.18907	7.44958	6.30943	3.9242	3.52097	2.14949	1.526588	1.163687	1.141963	1.172553	1.235916
PF3D7_1324700	182.116	156.31	196.375	185.164	158.419	147.509	163.224	154.853	190.196	91.4011	30.4378	24.9724	24.5105	36.2825	63.4173	114.525	137.131	153.791	138.804	134.83	163.451	143.53	141.61	134.559
PF3D7_1324800	26.3943	10.99315	2.75627	2.58982	7.45246	12.5017	14.9767	8.27615	11.112	6.38537	7.687	20.7083	36.3884	50.3886	48.0455	31.7809	10.79266	14.9146	5.97384	7.82477	14.3403	8.8071	9.95005	11.3153
PF3D7_1324900	620.925	347.595	497.281	1529.16	3067.64	3900.49	5449.03	3420.39	6807.74	3405.93	1862.7	3249.57	3260.21	2804.65	1904.46	952.942	382.578	631.829	1290.52	2443.62	3295.73	3104.98	4661.06	4449.39
PF3D7_1325000	112.685	85.0742	337.605	502.966	446.67	442.237	720.462	452.815	918.753	394.703	300.773	328.24	305.412	277.404	201.853	139.942	111.718	219.708	382.539	424.35	482.703	575.908	582.938	548.586
PF3D7_1325100	56.9755	58.614	232.681	350.287	382.858	349.466	411.945	306.031	288.556	229.949	282.283	269.754	195.802	147.198	110.428	70.3416	89.6524	133.387	224.484	265.393	324.007	327.498	314.99	263.415
PF3D7_1325400	86.7057	29.3997	4.43435	1.675337	1.251595	1.295858	1.265271	1.24716	1.195424	1.315536	1.194052	1.326647	9.83316	20.1353	37.6411	63.7756	31.0188	31.8198	7.81723	2.54005	1.448481	1.353997	1.235978	1.266716
PF3D7_1325500	3.56094	2.11814	1.147989	1.0446546	1.0344602	1.0354574	1.206216	1.0338528	1	1.209441	4.28513	9.27225	10.32731	6.81795	4.40813	3.11184	2.1097	2.48817	1.508922	1.139884	1.0579762	1.0377113	1.0352595	1.10805
PF3D7_1325600	75.6699	36.218	4.59578	2.085	1.279101	1.287178	1	1.548363	1	1	2.2916	6.42288	13.5134	28.4285	45.0159	71.8604	43.1731	27.2974	11.1834	4.0212	1.469562	1.305432	1.142787	1
PF3D7_1325700	25.8568	9.61333	3.565	1	1	1	1	1	1	3.42008	18.6898	10.73321	29.7624	61.2023	29.7372	41.5249	12.8361	22.1037	3.07549	1.808172	1	1	1	1
PF3D7_1325800	2.04823	1.406817	1.151434	1.1645	1.19747	1.203185	1.540206	1.748247	2.57766	10.20137	27.2533	19.1232	6.4222	3.03778	2.08081	2.20399	1.331927	1.373782	1.269576	1.229025	1.189844	1.339586	1.764905	3.66243
PF3D7_1325900	25.9399	7.26575	1.792595	1.27902	1.146111	1.0633007	1.119649	1.113318	1.0447988	1.0778973	1.11388	1.703702	13.4887	21.786	26.5983	26.9368	9.21967	10.3515	2.85052	1.520268	1.232881	1.138856	1.0668815	1.0771591
PF3D7_1326000	171.168	112.726	14.863	4.62532	2.29124	1.664302	1.515134	1.63424	1.250739	2.74397	5.97957	12.3303	39.5949	62.8211	102.435	133.357	75.6324	105.976	38.7651	7.84307	3.71549	2.53081	1.770692	2.07965
PF3D7_1326100	34.5811	25.3812	3.80522	10.06205	19.1363	28.5172	34.0192	41.3894	39.5906	36.0301	40.5465	41.0744	43.4306	38.4387	29.2104	31.1074	14.7061	25.8904	15.3535	19.717	26.1471	31.5699	34.0251	39.3608
PF3D7_1326200	2.55161	2.12909	4.58651	3.97607	5.69768	2.93345	2.99906	5.30723	4.52725	1.845969	2.54593	4.00979	6.72053	5.38427	4.99959	4.42726	2.55155	3.66395	3.72068	3.68382	4.51264	2.88499	2.54881	3.35674
PF3D7_1326300	21.5757	26.2785	123.954	117.951	86.2177	65.1904	78.4621	48.5537	42.5272	51.3091	53.9146	57.1161	47.7588	44.1513	34.8795	28.8887	45.5344	49.3044	50.7836	64.3401	65.5775	62.36	57.7268	52.0444
PF3D7_1326400	18.8622	14.5856	77.6498	130.137	120.21	101.287	99.3673	99.6998	105.659	70.482	54.4469	55.2585	48.5225	50.6164	38.7041	23.8481	25.4083	44.6822	84.3445	91.7112	110.447	110.336	107.005	87.8279
PF3D7_1326500	4.18151	1.946443	1.130082	1.170089	1.757263	2.85964	2.78847	2.35889	1.541141	1.194327	1.420528	2.42389	6.82628	6.55498	5.86696	4.801	2.22554	2.49638	1.552599	1.942676	2.47787	2.42537	2.2139	1.709156
PF3D7_1326600	11.5516	4.43261	1.565276	1.113712	1.0789771	1.0993209	1.105025	1.107757	1.0255603	1.106668	1.836553	6.46979	20.2638	19.9798	16.6257	13.1432	4.59207	5.17285	1.960536	1.282001	1.110727	1.110436	1.0897876	1.085296
PF3D7_1326700	15.621	50.7454	52.4981	46.6305	29.3796	26.2148	17.0973	27.169	31.9354	39.5798	18.2425	13.8768	15.6364	11.566	9.45454	18.291	32.5376	26.2053	34.6915	29.8885	23.0423	24.5785	27.1875	34.5739
PF3D7_1326800	8.7232	4.58729	10.49574	13.1058	13.8799	11.5225	8.47605	12.5668	13.688	11.5831	10.15816	9.45386	13.9428	16.8332	16.7117	10.37657	6.13492	7.34782	9.74005	10.42446	10.53266	12.887	12.9061	12.7516
PF3D7_1326900	6.72279	13.1462	7.43032	7.69868	5.93768	6.15393	6.99494	7.25156	7.376	8.56571	9.9256	8.88777	7.83763	6.19551	4.46238	6.16943	8.32986	7.47329	7.31811	5.95658	5.1386	6.89119	7.411	7.77413
PF3D7_1327000	3.0364	1.714933	5.4903	11.1619	12.6278	12.3707	13.7515	14.3355	14.6947	12.6507	14.7821	14.0505	11.6122	9.49485	5.24049	3.72252	3.27747	4.87491	7.46802	9.31801	11.9187	15.0071	15.1571	13.9557
PF3D7_1327200	5.31753	9.05594	83.5259	114.36	111.273	109.406	83.637	90.6706	66.0861	43.1005	44.1205	30.901	21.4077	19.5811	17.027	10.41447	22.7253	28.7429	61.0794	87.2451	80.5103	95.5112	99.8837	61.1841
PF3D7_1327300	32.4813	224.607	58.1971	12.692	7.06703	4.59534	3.11966	2.10503	1.599521	4.85468	5.5742	4.53261	1.963742	1.804107	4.35857	35.3102	103.014	74.6404	70.0792	25.5792	5.62043	4.85007	2.3897	2.03558
PF3D7_1327400	162.334	63.7914	10.44388	2.36782	1.615741	1.543051	1.42111	1.777713	1.512433	1.445515	2.46545	7.22996	30.1403	45.8481	74.2018	118.151	67.1307	77.7507	21.5559	7.54622	2.92387	2.05888	1.990034	1.827426
PF3D7_1327500	51.7046	30.1046	3.51627	1.776142	1.312497	1.16077	1.0623347	1.10233	1	1.0527579	1	1.0326439	2.18918	6.29341	15.757	35.5684	23.1583	24.5399	8.32983	2.3566	1.569561	1.284982	1.106582	1.0979837
PF3D7_1327600	17.1425	70.6102	10.71695	3.73656	3.56435	3.79376	2.08321	3.37096	4.69075	12.9183	19.9873	22.6506	16.1542	11.3896	6.51045	15.1965	32.7608	27.501	39.9196	9.6745	3.41092	3.80627	2.92928	5.25675
PF3D7_1327700	11.2408	21.822	124.796	138.47	126.844	105.36	84.0688	85.2092	75.3738	57.7584	31.5722	36.5637	32.4633	25.3407	17.5211	11.9775	45.5508	52.6131	72.4747	97.1762	93.8201	123.359	106.333	73.7538
PF3D7_1327800	19.5753	56.187	194.79	187.076	144.428	128.125	130.799	118.664	147.929	97.8581	96.952	90.7385	66.5661	55.4595	43.8968	26.4257	68.2655	71.6739	106.983	139.659	169.49	151.832	141.618	135.916
PF3D7_1328000	17.0691	6.87096	1.806923	1.399563	1.385431	1.376755	1.461298	1.454365	1.370483	1.390427	1.463753	3.9593	17.4247	24.2448	25.2195	19.8964	6.35855	8.21592	2.43979	1.723615	1.656559	1.32689	1.340145	1.296088
PF3D7_1328100	232.552	72.2168	59.1578	145.216	181.43	170.726	175.511	149.142	201.73	155.508	147.357	172.865	176.929	228.415	264.552	209.373	81.7123	141.311	106.352	148.351	162.115	184.301	188.74	182.79
PF3D7_1328200	35.8825	11.3185	2.46811	1.885985	1.604217	1.719865	1.675574	1.320214	1.268624	1.483196	1.890352	4.44322	14.0631	21.167	23.5896	29.1628	12.4616	16.879	4.31516	2.43611	1.949663	1.500265	1.353856	1.334035
PF3D7_1328300	288.544	363.799	58.9559	13.0292	7.08465	9.58843	18.6457	26.2124	41.0818	52.0465	46.3417	42.1191	53.7861	84.0181	134.38	233.969	204.573	225.254	142.839	36.9934	17.0115	21.3175	25.6237	38.3253
PF3D7_1328400	2.84519	2.20501	1.512633	2.54684	5.9658	8.02557	5.22886	5.73756	3.6147	6.51384	9.48505	14.5869	11.6642	8.0988	4.65873	3.29913	2.00536	2.35905	3.07401	4.71494	4.37394	4.55319	4.27332	5.10218
PF3D7_1328500	21.9916	45.3938	10.85592	6.17583	4.11152	4.06532	3.69395	6.09446	22.623	131.232	151.201	71.0689	31.0665	28.5811	26.305	26.6226	22.8381	21.8141	22.2794	9.21133	5.45519	5.69706	11.4768	48.0235
PF3D7_1328600	2.24567	3.26615	1.899793	2.08603	1.977774	1.790483	2.92253	1.82332	2.7902	5.17403	4.10276	2.13813	1.927793	2.34925	1.497824	1.535011	1.865018	2.3024	3.42692	2.08677	2.23376	1.955374	2.03618	3.71544
PF3D7_1328700	1122.24	2104.6	2592.71	2907.68	1588.26	2027.05	448.745	4123.8	7615.38	2781.57	2779.57	1540.07	1629.47	1449.32	1765.03	2307.47	2491.27	1347.32	4053.44	2161.21	2940.8	2086.75	3343.66	4700.78
PF3D7_1328800	75.8673	48.0279	13.281	12.4422	10.23134	10.80821	11.0877	5.63289	7.42994	7.20012	5.36488	2.63515	2.58289	4.96123	21.2945	50.7427	37.5375	43.5443	20.0028	11.9974	12.0573	7.3139	6.39007	7.85869
PF3D7_1328900	19.6227	7.09819	5.03556	12.69	24.7433	26.9774	18.47	24.0171	21.5835	21.3704	16.8873	16.9417	28.0474	20.9959	18.1921	19.442	7.98327	10.65344	12.1568	20.327	18.2853	24.001	24.1081	23.3931
PF3D7_1329000	6.26344	14.6139	70.8515	100.8198	77.5888	68.3255	64.8342	61.3295	57.4688	62.0732	62.1371	50.0282	33.2898	21.1386	13.0414	9.74922	25.0225	32.6711	47.8365	66.8853	71.6203	75.3978	67.7046	64.0302
PF3D7_1329100	85.7587	43.8497	7.74613	4.02139	2.96607	2.46386	2.12333	2.81495	11.9585	119.423	174.629	89.575	54.0974	56.9903	63.9226	70.4447	36.1925	42.5022	16.4405	6.66145	4.14152	3.24886	4.2298	31.3833
PF3D7_1329200	27.3334	4.67097	2.96774	5.48614	7.51666	6.97186	8.31193	7.60186	5.50813	2.34085	3.07331	6.74374	20.5289	23.3224	23.318	24.0659	9.44957	11.6933	5.68819	7.40658	9.13712	7.79717	6.3655	4.00111
PF3D7_1329300	60.7903	21.1188	7.63778	11.977	17.3398	18.3909	21.1807	18.2349	13.8633	4.21271	4.34419	13.8833	46.166	64.329	75.7964	54.4683	21.3868	28.9369	15.6831	19.5511	21.0266	22.44	17.1847	11.2467
PF3D7_1329400	6.69465	4.09604	2.34751	14.6961	28.5463	31.5865	38.6331	28.7098	29.0539	10.73607	12.158	16.6297	20.3059	18.3949	15.4496	7.75917	4.19085	7.84007	13.9981	22.1615	32.0073	29.139	28.0193	20.5113
PF3D7_1329500	26.9781	624.25	1985.93	1519.32	1133.81	934.38	967.791	749.099	398.152	191.909	57.468	64.8978	75.674	62.3037	54.7898	91.5163	783.945	615.109	724.594	900.108	870.153	872.497	717.507	435.183
PF3D7_1329600	25.6843	236.041	337.69	142.602	121.759	97.6215	81.987	72.0742	47.6248	67.6654	38.692	38.7609	38.8461	29.5672	27.0528	39.6692	170.808	115.014	122.33	98.9553	61.2662	66.1091	71.8187	52.7965
PF3D7_1329700	16.9928	80.1881	10.06988	2.84372	1.978183	1.731992	1.478933	1.349433	1.155413	2.12598	1.0823047	1.222943	1.664493	1.821629	2.86196	20.1711	34.207	23.6488	25.9139	6.89592	3.05713	1.778521	1.432194	1.30671
PF3D7_1329800	2.29291	6.55353	2.36196	1.516637	1.271835	1.428876	1.520549	1.480679	1.422291	1.367145	2.37539	4.97548	6.41674	4.50105	2.50166	2.76506	3.15477	3.5435	3.66064	2.10346	1.716497	1.614794	1.324497	1.284114
PF3D7_1329900	2.24847	3.213	1.485593	1.0418641	1.129227	1.3989	1.425326	1.95212	2.09159	2.7999	6.71115	7.15565	8.00091	5.4232	3.15889	2.16671	1.640218	1.951251	2.09457	1.480855	1.271766	1.371224	1.280977	1.992721
PF3D7_1330000	25.3076	13.3284	12.1735	39.9169	55.415	50.4781	66.8216	51.3588	61.0293	34.1029	27.6954	20.5688	33.1599	38.464	35.4418	26.3815	9.84114	24.3268	35.0925	39.5667	56.8925	46.4845	41.6185	41.3216
PF3D7_1330100	70.6841	26.0411	4.72854	12.2506	15.9333	17.7948	16.5867	10.72322	14.555	8.56344	11.125	19.2841	49.0091	73.7804	72.169	63.8985	18.4204	28.95	15.029	14.275	14.5845	10.97632	10.86072	12.107
PF3D7_1330200	42.7307	17.8705	4.90751	7.06376	12.1786	16.247	10.17864	11.4708	9.78388	8.11013	10.6245	14.8499	37.3699	58.3199	62.7296	42.5363	20.3191	28.9393	12.518	11.1132	11.9343	8.75247	8.18195	8.9068
PF3D7_1330300	22.8802	8.05761	4.02646	5.46461	6.16804	8.49297	9.80938	15.1539	16.7832	31.617	52.4562	48.9495	42.6086	40.2656	31.0003	23.7939	8.95263	9.91499	5.9658	4.97321	8.44325	10.5117	13.2984	17.941
PF3D7_1330400	388.366	247.234	421.531	473.267	388.598	336.106	354.99	324.217	427.735	213.859	73.559	54.6736	103.341	164.543	250.272	326.031	264.686	308.308	311.982	314.785	372.243	339.842	365.424	318.494
PF3D7_1330500	28.9294	12.4421	2.61935	2.34373	1.785578	1.969973	1.789776	1.740862	1.183057	1.413795	1.203584	2.2014	12.7404	18.9479	24.9101	29.645	12.4033	19.3813	5.80448	2.40311	1.687265	1.636171	1.353671	1.295582
PF3D7_1330600	22.6089	7.80717	1.912209	1.672841	1.236016	1	1.112989	1.231856	1.164991	1.57378	5.9805	21.0293	42.1119	44.5737	34.3097	23.8838	6.84636	10.68273	2.88631	1.510962	1.15883	1.154969	1.193192	1.236809
PF3D7_1330700	15.6875	5.24777	1.897712	1.0985013	1.152028	1.117321	1.0909765	1.112011	1	1.0769993	2.33673	5.62139	15.0425	20.4737	21.42	16.5141	5.2837	7.1177	2.22166	1.43713	1.159858	1.103982	1.0972213	1.0715028
PF3D7_1330800	14.8259	64.4093	349.452	260.11	221.319	181.045	180.346	101.481	72.1756	196.541	325.159	275.317	100.5591	43.9734	27.2922	25.4656	113.113	113.243	109.177	124.09	92.3354	121.467	115.374	96.4908
PF3D7_1330900	1	336.379	1	242.09	1	1	223.672	1	109.385	189.462	259.297	117.61	1	1	83.8849	1	231.433	1	81.8136	1	157.506	51.9006	48.5913	1
PF3D7_1331000	11.4107	38.4222	7.43276	3.18709	2.39243	1.8249	2.16151	1.37306	1.442454	1.299192	2.09349	1.714051	2.92682	3.58724	4.90991	11.3433	14.64	15.5775	13.6463	4.65398	2.63274	1.969685	1.626014	1.529208
PF3D7_1331100	88.9445	70.2911	24.0487	30.2079	27.9846	30.7539	34.2844	41.4366	45.9085	42.4464	37.2437	27.6029	18.4015	15.0924	20.3942	52.1592	48.4564	63.5565	36.9266	27.0652	32.9065	36.1154	42.2899	46.3129
PF3D7_1331200	45.1034	39.8015	59.1007	76.8779	68.6761	66.6304	90.7302	80.6844	54.842	57.6658	42.2517	44.0651	44.6694	28.9883	22.725	32.1416	40.6133	41.7607	51.6574	53.7795	62.8399	69.2384	70.588	60.4081
PF3D7_1331300	241.973	76.7698	10.10135	3.28856	2.9427	1.72688	1.845491	1.867483	2.02885	1.536695	12.1153	42.1778	90.3001	171.299	244.118	202.002	71.2155	111.59	28.1563	6.73525	3.22847	2.06299	2.35529	1.664512
PF3D7_1331500	29.897	86.9992	16.5747	3.85851	1.972102	1.307764	1.313236	1.0734591	1.0435618	1.795336	4.25285	4.67913	5.19076	4.92558	5.89701	26.7361	48.6043	42.0262	28.5759	9.34738	2.47822	2.30931	1.26779	1.32825
PF3D7_1331600	126.546	36.1734	3.48078	1.332693	2.02696	2.32085	1.921832	2.00886	1.149566	1.260069	3.37625	10.17227	52.7991	115.726	167.19	136.143	40.5894	52.0271	13.7132	4.2134	4.45555	1.561925	1.591065	1.483008
PF3D7_1331700	45.1308	23.4251	58.9112	128.201	176.767	217.829	274.41	215.822	304.417	213.182	188.665	142.399	104.712	95.6554	72.5277	49.1805	34.8553	55.4911	96.0274	161.208	238.808	231.971	258.037	284.986
PF3D7_1331800	232.921	176.798	514.045	771.509	926.612	948.97	1495.7	810.83	1282.63	1195.75	1544.22	1327.76	757.127	636.566	501.145	267.811	213.8	335.165	475.44	749.67	860.943	876.764	1049.48	1143.92
PF3D7_1331900	156.453	189.535	225.578	678.649	262.473	431.463	313.94	309.237	244.716	106.945	243.005	164.883	218.094	308.475	94.1883	229.913	130.539	52.3259	91.8595	142.519	572.876	115.456	322.045	230.558
PF3D7_1332000	74.7925	106.167	48.7031	56.5737	55.574	58.8429	59.2644	68.0864	91.4818	98.4518	77.5259	53.7911	38.5322	44.8114	59.5223	68.0164	66.4394	92.3893	70.5627	53.4095	59.1772	69.9717	73.0481	90.1022
PF3D7_1332100	1.675381	1.655288	2.56113	3.47306	2.22688	2.40264	2.08768	2.56236	2.27062	1.276173	1.168226	1.626566	1.377275	1.381674	1.566814	1.149181	1.619076	1.891965	3.01322	1.768555	2.14673	1.994535	1.999616	2.08283
PF3D7_1332200	235.742	467.595	63.2727	13.9094	6.18038	2.73121	2.03335	1.47846	1.206349	1.313955	1.307351	1.457896	1.790378	3.64052	23.684	147.477	209.142	251.571	122.779	31.7641	11.4847	5.6758	2.04198	1.513671
PF3D7_1332300	55.377	102.639	23.6429	39.7631	47.915	52.1512	56.6345	54.9104	79.4814	27.5955	24.5036	20.828	37.0933	43.1179	46.8277	51.6346	48.1783	47.4685	66.9954	40.4568	60.7408	46.8065	49.2233	47.5599
PF3D7_1332400	7.13871	6.27755	7.56712	14.2106	13.9917	17.1111	19.6775	31.9437	36.2378	37.6469	33.0569	28.4265	26.4582	22.2759	15.8828	10.66895	6.60105	7.00351	12.5133	14.3345	19.8008	25.8303	30.2205	34.8342
PF3D7_1332500	12.7988	11.3622	66.8304	153.881	143.478	137.039	135.486	122.95	200.65	131.877	91.4468	47.7521	30.2046	25.7168	23.1945	13.881	22.5286	46.8071	87.916	114.431	123.271	148.682	171.36	159.184
PF3D7_1332600	63.621	23.2217	3.26167	2.36489	2.05329	1.963352	2.354	1.306586	1.318163	2.81776	10.24319	23.2991	38.0861	50.9046	49.8356	60.7678	24.1921	31.9369	7.94741	3.32255	2.34546	1.725749	1.459029	1.733912
PF3D7_1332700	6.08524	22.8504	123.791	130.649	99.1443	81.516	90.3256	71.7264	90.4633	72.5917	68.6753	48.7589	31.4763	15.4511	9.53558	8.91621	40.3486	41.3439	66.644	79.4688	88.2056	86.6874	84.3671	77.9024
PF3D7_1332800	14.9949	63.925	267.779	294.873	245.582	224.658	272.286	225.366	289.978	236.771	230.878	182.508	86.4227	67.0679	42.3334	27.0117	90.456	88.6808	174.372	199.954	219.977	235.733	248.905	239.347
PF3D7_1332900	27.0662	17.3944	60.0649	137.976	148.009	141.457	180.478	171.564	139.013	104.425	80.3478	112.565	120.365	100.367	61.6072	33.3935	26.5467	39.6863	77.5788	107.97	144.773	147.925	144.018	128.991
PF3D7_1333000	13.8676	6.07195	6.8092	13.761	15.934	20.152	26.9037	34.4876	43.7428	51.5347	62.9989	79.8828	79.6185	60.6287	34.9402	17.5798	7.9697	10.45293	9.74305	12.9339	16.9307	21.6654	27.962	33.9815
PF3D7_1333200	26.4413	20.1532	4.23418	1.801896	1.653856	2.10528	2.80268	5.71425	7.7475	15.4648	20.2683	22.6837	28.4638	35.0706	33.1669	31.0912	13.1764	15.2559	7.83657	3.58309	2.57151	3.51717	5.50394	8.6076
PF3D7_1333300	48.3548	22.2138	45.3755	85.0595	127.724	140.842	143.909	115.481	192.959	151.61	103.146	58.2089	56.7656	57.4159	62.7621	50.7867	21.9747	48.7507	72.3149	104.212	137.541	134.419	160.033	155.258
PF3D7_1333400	43.0375	22.3521	67.6996	174.383	199.706	201.103	175.458	190.623	304.194	162.368	109.624	64.8622	58.7029	61.9139	67.0153	56.1568	32.1377	59.0094	146.111	172.722	240.545	222.685	229.791	236.499
PF3D7_1333500	2.40386	2.32426	1.676038	3.99185	5.61766	6.99309	5.08214	3.01039	4.36255	3.33875	3.71972	8.95905	14.288	9.72689	5.06755	3.29696	1.714901	2.08153	4.00862	4.76307	9.2102	3.69892	4.70464	4.09318
PF3D7_1333600	3.71465	19.9899	67.2851	57.6962	42.3066	36.807	45.519	33.7769	29.2529	32.7491	38.2048	29.6493	16.7736	8.08159	5.47518	5.76486	24.1262	19.5182	28.8092	33.5686	39.3689	35.2105	35.2973	33.6529
PF3D7_1333700	283.046	210.725	27.7048	12.1772	7.2184	7.39834	5.56148	5.13822	6.60913	9.73732	34.0471	40.4778	38.4731	52.7262	102.16	166.078	134.664	196.106	71.9243	21.8995	10.11197	5.06108	4.79705	5.02536
PF3D7_1333800	27.4885	35.8027	19.6021	48.7912	61.3953	59.9595	57.8787	47.6865	49.017	38.108	31.3547	32.2605	35.3203	29.1714	17.8714	22.5345	17.8613	40.3558	36.8024	45.1257	52.2213	57.1385	58.6172	43.065
PF3D7_1333900	8.70171	3.89681	1.316892	1.552472	1.31156	1.269959	1.353262	1.402722	1.133738	1.38204	2.59358	6.42662	15.8809	16.8808	14.5293	11.3722	4.29017	4.6051	1.740757	1.399382	1.358644	1.161504	1.176171	1.226229
PF3D7_1334000	10.7551	2.97185	1.704646	1	1.0546939	1.112553	1.0654598	1.26865	1	1.0554028	1.30373	1.891291	7.85704	11.5663	11.5748	9.9781	5.33544	4.70398	1.57017	1.074006	1	1.0299269	1.0839437	1
PF3D7_1334100	20.8623	6.94093	1.581645	1.46802	1.632054	1.766478	1.783483	1.909196	2.44653	3.17227	3.92497	8.68251	23.5092	30.2372	27.8505	19.5273	6.17229	7.66873	2.52959	1.641422	1.702587	1.555817	1.889231	2.44389
PF3D7_1334200	11.2209	8.66595	13.2401	34.9437	57.0989	66.1238	70.4696	87.3985	78.3268	117.906	109.827	128.912	87.7316	39.1904	18.9781	12.8822	7.38781	13.6549	26.2713	37.5456	34.6804	68.7285	86.4982	77.6294
PF3D7_1334300	5.86017	2.90145	1.679486	1.20503	1.263705	1.379871	2.1362	1.828983	3.58086	14.5164	46.5436	77.0297	38.9217	17.5682	9.83449	6.77169	3.15564	4.31291	2.14544	1.60659	1.133098	1.288584	1.863428	3.97666
PF3D7_1334400	3.03137	2.84775	1.183416	1.110689	1	1	1.204467	1.083914	1	1	1	1.107076	2.20567	2.50672	3.43547	4.36522	1.740576	1.922211	1.148413	1	1	1.0467391	1.0437004	1.0535667
PF3D7_1334500	11.8667	6.10167	2.09723	1.560293	1.393074	1.404449	1.658624	1.308917	1	1.597253	20.5001	84.6414	135.101	81.8902	34.5167	15.2382	5.62501	6.28537	2.67323	1.691426	1.429853	1.344126	1.402191	1.542294
PF3D7_1334600	87.4525	21.6475	9.26232	6.79791	6.81656	5.60375	4.32009	2.14281	1.625564	1.453227	1	1.448694	5.97793	29.5622	64.9444	78.9507	25.0507	32.7938	9.39578	6.02492	6.41985	2.86063	3.1059	2.23456
PF3D7_1334700	15.5614	187.536	829.965	758.942	504.777	404.375	297.431	215.29	142.076	57.1322	15.4513	12.8011	39.7642	39.7019	39.1895	36.179	284.254	277.595	360.186	437.936	458.775	355.805	260.767	152.672
PF3D7_1334800	126.476	34.0824	8.05176	20.651	34.324	30.4184	21.5775	15.3282	13.6044	5.89216	3.14559	2.93729	27.7056	77.1831	138.528	124.885	37.3685	58.7345	23.5722	23.6759	29.8448	22.405	15.6765	12.4482
PF3D7_1334900	973.107	662.382	86.6327	1	24.9282	1	1	16.671	1	1	1	1	53.9785	155.089	533.998	708.014	564.09	627.267	167.297	33.3771	7.70951	5.36427	1	1
PF3D7_1335000	5.12312	6.23869	2.98552	1.684705	1.264195	1.13592	1.474298	1.0648847	1.0769542	1	1	1	1.0548385	1.499302	1.941586	3.96349	3.61776	4.11162	2.95087	1.491536	1.500045	1.28912	1.304113	1.372774
PF3D7_1335100	2975.16	4210.64	596.19	121.925	30.7716	11.8601	3.35222	5.362	3.12024	2.17975	2.8864	2.91617	26.8064	160.701	620.963	2005.29	2149.41	2126	1305.49	368.773	81.949	52.0212	14.667	8.07535
PF3D7_1335200	1.180136	4.27707	1.867458	1.235575	1.0605981	1.0623517	1.145052	1.0793734	1.047069	1.0204612	1.0186954	1.0126603	1.050313	1.0169665	1.251965	1.552627	2.27592	1.87231	2.9829	1.560299	1.18691	1.154735	1.0413357	1
PF3D7_1335300	1.0964388	1.233924	1.139322	1.554923	3.16714	3.7506	4.04412	2.49153	2.38344	1.985881	1.576512	1.467676	1.414812	1.430549	1.242809	1.127811	1.0482177	1.178311	1.479119	2.15011	2.12437	2.99526	2.56679	1.948056
PF3D7_1335600	11.719	6.20007	14.6788	17.8215	12.2985	11.5742	10.92605	16.7044	16.0546	11.897	7.61921	6.80083	7.68633	11.4493	12.6733	12.9041	8.8901	8.90401	11.233	11.4494	13.1838	12.6738	15.9119	15.246
PF3D7_1335700	26.4324	8.68701	2.58368	3.01573	3.96358	4.13213	4.33829	3.89818	3.45297	4.65401	7.71459	12.6156	22.0987	24.879	24.8724	24.7736	10.18469	10.4368	4.44827	3.81245	3.9442	4.14779	3.70988	3.53122
PF3D7_1335800	38.1521	10.73487	2.57373	1.699799	1.424316	1.714428	2.01567	2.06104	2.39324	3.85241	12.1748	23.0253	34.148	35.2474	31.7262	32.3646	13.6129	15.9546	3.98243	2.12218	1.519181	1.6332	1.769642	2.59654
