time_points	0	3	6	9	12	15	18	21	24	27	30	33	36	39	42	45	48	51	54	57	60
PF3D7_1008100	184.061	156.439	138.856	133.669	115.614	77.5678	60.6266	61.5914	71.7748	117.531	166.56	147.171	181.27	156.006	107.82	127.768	115.462	81.6321	59.8236	58.9578	62.8627
PF3D7_1008200	1.79518	1.485581	1.228781	1.297914	1.334515	2.92295	6.88854	10.07597	17.18	28.4443	26.5583	22.3367	11.3672	7.68938	1.81448	1.618656	1.895328	2.29433	5.82603	9.36992	13.2166
PF3D7_1008400	141.997	150.463	150.615	158.329	165.819	127.497	124.061	169.624	263.134	389.192	390.475	351.704	188.365	108.924	114.471	135.375	143.197	132.652	121.091	141.642	191.041
PF3D7_1008500	74.8108	61.4363	41.3218	26.6541	18.4951	18.9669	24.5532	36.2453	55.4765	118.827	161.741	111.548	71.3107	41.7746	45.6221	38.5385	24.287	18.8054	22.8779	30.6296	45.7751
PF3D7_1008600	1.304324	1.511014	1.301016	1.0896058	1	1.0337312	1.0410409	1.109024	2.25941	4.40789	6.39267	6.35515	4.4832	4.63378	1.76201	1.390665	1.446283	1.120131	1.360328	1.153512	1.603629
PF3D7_1008700	52.8739	34.4085	22.1204	46.6861	159.52	328.067	505.46	705.155	912.634	780.298	507.671	585.059	345.4	337.544	54.5556	47.2328	134.074	282.986	457.4	587.725	729.421
PF3D7_1008800	658.481	514.957	425.713	384.953	323.453	233.992	164.166	94.6147	58.8542	30.505	37.9363	85.0839	650.621	486.178	360.71	369.877	339.885	257.853	169.283	124.143	78.5339
PF3D7_1008900	368.268	321.915	326.568	372.034	422.373	310.853	279.06	318.341	303.736	196.921	102.164	85.295	67.2315	81.1111	242.352	308.73	340.647	313.288	274.447	285.526	271.381
PF3D7_1009000	157.709	127.871	111.128	99.1981	67.0193	51.9534	36.6631	30.0252	23.0966	13.4265	9.13497	8.97015	23.6394	33.131	89.8926	97.9876	84.0259	50.6583	40.7131	33.6173	28.3394
PF3D7_1009200	70.9193	47.432	34.8968	30.1215	28.709	19.5692	17.9553	14.2313	8.22759	5.66336	5.35087	5.74572	8.32458	14.8555	33.6051	31.024	28.5195	21.8857	17.2963	15.8404	11.3704
PF3D7_1009300	22.0287	15.7404	11.1517	9.10973	7.83352	10.72649	14.5089	17.4901	14.9958	14.3342	12.3245	9.12789	5.77272	7.6268	12.1949	10.94837	9.46687	11.3598	15.0283	17.07	15.6251
PF3D7_1009400	48.0385	32.5664	27.0203	26.2959	23.6978	18.1237	17.2935	20.6587	22.3883	15.1511	10.83631	10.70568	11.3255	11.2535	25.8673	24.9651	23.9144	20.0374	17.0597	17.7955	19.1685
PF3D7_1009500	5.36972	7.57857	11.1346	13.5551	18.8214	27.6218	32.4972	33.4208	35.553	22.742	13.36	11.6794	6.97842	9.54613	8.12133	11.5097	19.5619	24.6757	31.2922	32.7697	31.9089
PF3D7_1009600	4.91348	7.62039	20.4823	47.8048	75.1844	89.6719	77.7884	53.9036	27.4699	14.1964	10.21125	7.28419	9.23112	10.70641	10.03665	31.1426	64.2435	78.8949	73.3793	61.6686	37.8702
PF3D7_1009700	5.72705	3.48686	2.58533	2.74	1.774177	2.20643	1.747171	1.476826	10.67562	149.442	376.724	247.162	177.855	71.8257	7.09437	4.67767	3.14968	2.61491	2.3088	2.11509	14.9575
PF3D7_1009800	59.3064	44.4526	36.6201	30.7608	24.2474	17.4008	14.2511	11.2882	7.61375	5.68179	4.57863	5.47245	9.05818	25.0576	32.2377	32.5461	25.7197	16.6694	14.0663	11.628	8.83929
PF3D7_1009900	24.4667	16.556	13.4123	11.8509	13.5025	12.2678	10.76218	8.76203	5.31531	3.48968	3.41006	3.49325	4.27258	9.46203	13.2727	13.2729	13.2565	11.9955	11.3083	9.5069	6.72293
PF3D7_1010000	29.1242	26.1725	24.0745	26.5936	29.2919	35.0456	40.3061	56.063	56.0509	49.2824	27.1497	19.2382	29.2953	29.1562	20.6226	20.1727	21.3356	30.1796	41.5868	50.2429	48.6859
PF3D7_1010100	95.4233	63.2113	39.027	35.0099	25.4311	29.463	31.9328	34.2834	29.4328	25.3378	21.4988	19.7453	32.6344	33.5897	47.3632	40.9744	34.7506	28.8714	32.6955	34.0604	32.072
PF3D7_1010200	90.6436	69.7941	55.7214	58.1903	61.261	45.5677	36.7487	25.3425	14.0255	7.14736	6.69167	9.7669	42.1848	60.3585	51.23	51.7599	48.9169	42.7875	35.2729	28.9979	18.527
PF3D7_1010300	1557.23	577.714	170.98	104.204	55.8045	35.0399	42.6498	106.122	380.68	826.368	897.286	1459.15	8319.04	6491.68	861.486	282.044	135.916	82.5079	54.9685	102.662	235.466
PF3D7_1010400	1.390651	1.393567	1.494634	1.23008	1.225906	1.0692804	1.0842908	1	1.489216	2.83587	3.178	3.93744	1.95401	2.32164	2.32057	1.534915	1.305511	1.205551	1.296073	1.220741	1.0364583
PF3D7_1010500	1.227014	1.189992	1.180494	1.540238	1.260914	1.100759	1	1	1.298181	1	1.908873	1.863113	2.40022	6.19768	1.142422	1.194224	1.147062	1	1	1.0926343	1.104821
PF3D7_1010600	434.626	393.908	339.184	304.131	294.023	230.731	186.805	169.765	215.27	124.051	64.1168	69.21	64.3791	79.9728	279.548	290.879	291.47	233.733	186.767	168.925	155.236
PF3D7_1010700	260.819	306.612	282.619	214.425	189.276	186.114	137.84	98.807	184.967	80.6895	47.5577	68.0675	36.1349	50.0048	216.89	256.823	250.571	175.947	141.442	133.13	144.594
PF3D7_1010800	4.40059	5.6164	4.8021	7.07634	7.93384	16.5672	18.4226	19.1274	16.8726	14.0711	9.61052	7.25385	7.42173	5.97686	4.88345	4.25265	8.48965	14.483	19.033	18.4694	17.8674
PF3D7_1010900	22.3942	21.7233	21.3848	21.4572	22.0759	23.0726	21.9054	17.9964	15.6015	10.18396	8.53808	6.86766	8.78914	10.74382	15.6819	17.6897	20.8387	21.1643	19.871	18.8073	16.0855
PF3D7_1011000	1.89768	2.24976	1.47644	2.25201	2.37211	10.03576	26.7164	26.4762	34.7712	36.3526	27.6419	24.4601	38.0622	18.2678	2.87785	1.511818	4.09147	12.4763	19.6771	26.6147	35.6708
PF3D7_1011100	16.6312	13.9876	12.0264	12.1512	14.3191	17.6403	17.1619	15.2621	13.4611	11.2348	10.62592	13.6919	14.6368	9.99641	12.0911	12.6644	16.949	15.8683	14.9248	16.3149	15.1953
PF3D7_1011200	171.749	152.851	118.044	131.387	107.03	93.0454	55.0017	60.9776	74.9486	53.5312	50.8323	89.9889	155.628	102.836	114.077	127.745	113.48	74.6716	55.97	57.0009	65.3797
PF3D7_1011300	1.965229	1.810957	1.921761	1.567041	1.279559	2.58657	3.92991	6.06218	5.70366	6.67143	5.06231	3.95753	4.06093	3.08046	1.930906	1.791629	2.25996	2.29787	3.60246	4.81944	6.23217
PF3D7_1011400	103.596	120.858	131.139	145.51	146.66	159.994	172.795	200.003	294.989	265.29	159.48	157.257	89.071	61.5661	88.4948	112.555	135.875	147.605	155.131	185.704	216.604
PF3D7_1011500	31.0321	31.8889	29.4742	24.8454	18.1433	17.47	17.5154	24.5695	12.1948	12.8066	14.7361	21.0046	97.5134	32.8194	23.7416	20.4553	15.5992	14.4051	21.6215	18.9307	18.5457
PF3D7_1011600	5.91043	6.42323	6.44552	6.1411	5.35849	5.45841	6.00054	4.44175	2.97745	3.55949	6.07066	5.10019	4.49599	3.87578	5.70686	5.71072	6.78966	5.79792	5.39532	5.55733	4.96597
PF3D7_1011700	150.174	135.936	134.591	138.758	124.596	87.4558	69.0329	69.63	82.6518	81.4898	65.4427	55.7761	37.282	38.2868	103.621	122.805	116.14	87.3395	69.2064	67.7212	66.84
PF3D7_1011800	509.243	406.331	370.937	432.939	507.768	355.666	263.704	219.885	196	189.779	202.592	169.505	340.344	438.927	297.94	325.003	364.36	338.031	256.323	222.263	172.333
PF3D7_1011900	11.4321	14.7462	17.9083	26.931	31.0812	30.4843	34.7047	54.5042	88.392	128.704	150.203	124.83	65.9715	34.6682	10.95191	14.8508	21.2539	25.5052	33.6527	41.8694	62.5564
PF3D7_1012000	16.4381	19.3528	21.3124	23.5759	20.0215	16.0537	17.137	23.1412	32.5135	62.9723	89.5862	69.6406	36.8973	22.4029	16.5317	18.6624	16.1929	15.8206	15.4218	19.9005	25.4105
PF3D7_1012100	2.66785	2.03508	2.20486	5.44004	19.1201	38.647	43.3656	29.9064	16.1913	23.6843	57.8779	55.8363	32.1994	17.0181	3.76882	4.22706	11.5883	26.241	36.5707	33.1514	23.2749
PF3D7_1012200	8.7732	3.23864	1.459668	1.95907	1.535826	1.463064	1.437911	2.05962	27.3133	265.291	685.499	813.334	455.206	207.235	12.4104	7.25524	4.92597	2.03221	2.1574	4.09982	33.6065
PF3D7_1012300	4.15358	3.17566	1.88397	1.770368	4.95071	14.6633	34.7773	52.1243	76.9537	104.06	143.259	150.561	84.3051	37.5667	5.07159	3.38106	6.05612	17.1552	35.1854	48.6359	66.618
PF3D7_1012400	758.74	1832.64	3398.98	5398.37	7967.37	3844.72	2658.88	2447.1	837.57	731.773	370.688	214.624	127.247	157.464	1571.77	2879.3	1957.11	2734.87	2484.95	1888.99	1120.43
PF3D7_1012500	65.5875	65.3045	57.7007	53.1854	59.5625	56.4789	58.4444	65.2862	42.2531	30.8744	17.4938	14.5695	12.688	12.9817	43.5329	45.5139	43.0331	52.7844	56.8618	56.762	46.7783
PF3D7_1012600	276.423	215.951	169.708	135.967	119.02	111.895	100.3772	66.9599	35.635	18.5668	10.3063	15.0235	25.9128	37.7106	145.415	135.539	118.904	105.366	93.3856	77.1458	48.3505
PF3D7_1012700	53.2694	36.0854	23.5226	16.5577	15.8895	20.324	28.2721	36.3101	42.758	58.3942	48.9915	33.4045	22.5553	17.432	22.8889	21.1498	17.3431	18.4302	24.5516	30.4803	37.0015
PF3D7_1012800	2.51407	1.685112	1.621069	1.734974	3.56492	6.89761	7.3014	7.41965	4.72594	4.25077	3.89349	3.22812	3.1257	2.76676	1.528128	1.672791	2.55898	4.73362	6.49646	6.57235	5.88211
PF3D7_1012900	316.451	255.153	227.196	246.805	229.762	176.848	135.816	116.728	100.9317	93.2755	132.126	145.924	949.654	463.083	196.28	215.958	213.623	181.167	140.69	113.922	95.6453
PF3D7_1013000	33.17	37.3169	41.0954	48.6434	46.5853	29.4982	23.8862	19.9137	19.3805	39.7876	60.3041	60.9602	89.3372	52.4732	29.0139	41.4201	38.029	30.8986	22.7215	20.7446	19.5391
PF3D7_1013100	101.675	74.0965	57.0793	49.2829	41.3635	32.6394	29.9836	28.0073	16.8013	10.75763	7.31823	9.46872	11.891	20.1187	54.3541	52.3638	42.9639	32.5014	28.4702	25.2594	20.451
PF3D7_1013200	15.1518	21.423	32.3641	57.0541	80.4875	77.2038	57.1053	46.4943	38.2437	86.9304	245.095	255.853	144.884	82.3113	20.1129	36.9949	59.6329	71.2849	57.6014	46.526	40.1759
PF3D7_1013300	24.4952	20.9828	23.8849	22.0459	18.6823	18.6934	20.7993	25.6029	18.1526	16.2208	9.6199	8.40373	8.17854	5.60882	18.7521	22.8774	19.6007	16.4252	20.8326	21.2262	21.0527
PF3D7_1013400	3.44775	3.03015	2.80835	3.31439	2.06842	2.62032	4.10523	6.2626	8.0157	5.29624	6.25718	10.20455	11.3489	6.53385	3.36615	2.27864	2.66037	2.98685	4.58627	6.39472	6.62682
PF3D7_1013500	23.8542	23.7025	22.8577	30.91	34.6095	42.9502	45.734	41.7422	31.7327	42.2843	61.9061	56.0827	44.1873	25.4308	18.7707	24.0545	33.5849	38.1559	41.5565	43.4364	38.0263
PF3D7_1013600	2.29341	1.736852	1.481039	2.7987	6.79085	17.1772	28.483	38.5242	38.6881	55.9036	49.21	36.2994	20.8412	12.3121	2.71098	2.81129	6.42011	13.9879	27.0296	33.5683	35.1115
PF3D7_1013700	1.560982	1.626588	2.03962	5.99264	10.90166	18.175	18.8297	25.0008	24.9521	15.4097	8.77605	7.95728	11.354	4.35094	2.52448	2.4401	11.7995	14.5681	17.6066	21.4727	22.1227
PF3D7_1013800	4.43372	2.20945	1.700686	1.45596	1.577066	3.20958	6.22931	7.53931	9.25195	66.0767	244.679	349.716	146.326	68.5529	7.20339	3.08546	2.66177	3.80662	6.97104	8.72033	13.7109
PF3D7_1013900	138.301	104.232	64.8158	40.2425	25.7546	19.9562	20.9506	26.9591	31.8575	33.4837	24.3353	20.3428	16.906	22.4784	79.1565	62.5717	27.4745	19.4056	20.7411	23.1522	25.1558
PF3D7_1014000	1.418854	1.28129	1.132612	1.0493568	1.048431	1.259997	4.20817	6.16813	3.77018	2.90683	6.93945	30.7021	10.97717	7.83548	1.996483	1.143384	1.491243	1.792769	3.46127	4.6194	3.89147
PF3D7_1014100	9.84451	4.62579	2.00341	1.715882	1.397493	1.296387	1.18049	1.229451	1.634002	32.6862	368.124	1046.68	925.252	409.644	20.9166	5.92209	3.53396	2.59748	1.811951	1.738714	4.64468
PF3D7_1014300	2.33498	1.987256	1.562635	1.653209	2.30415	7.33868	15.2608	22.424	23.9287	22.8403	17.6658	12.66	7.67765	6.35103	3.21538	2.20261	3.07261	5.71452	12.1491	17.3118	19.2715
PF3D7_1014400	109.257	83.2266	67.9068	60.2346	50.523	38.8325	31.0955	28.5775	18.8566	16.5129	11.1444	10.82391	11.7586	13.3094	57.1384	59.6482	44.7583	38.5612	32.3355	26.9351	26.2983
PF3D7_1014500	18.0469	12.0509	9.22619	7.97248	6.91946	6.07558	7.00868	7.00105	4.58725	3.49055	3.75432	3.59353	3.46203	7.83854	9.05694	8.85051	6.89371	5.83786	6.08084	5.93379	5.93545
PF3D7_1014600	168.714	142.42	124.401	135.358	136.679	99.6151	75.9431	84.4554	135.003	195.829	241.396	205.537	185.078	192.976	99.1001	111.445	125.475	104.781	78.5725	83.1322	98.2361
PF3D7_1014700	3.34978	6.17655	23.3297	77.1025	136.481	122.301	93.1942	50.7914	21.3889	13.3642	7.47724	8.63043	10.27833	11.1334	8.90934	30.6618	80.1246	112.939	88.2737	64.128	37.4499
PF3D7_1014800	1.363067	1.254247	1.0956127	1.0888115	1.24547	1.241378	1.653146	2.607	1.804186	2.77784	3.74219	2.81684	2.38064	1.722311	1.529871	1.129464	1.237056	1.256464	1.81395	2.11923	2.07687
PF3D7_1014900	4.29424	2.41994	1.662625	1.775025	2.357	5.44008	7.34841	8.39526	21.0242	170.226	312.643	228.931	119.688	50.9714	4.94889	3.76535	3.37878	4.26073	6.72045	8.90996	25.234
PF3D7_1015000	2.6003	2.41789	4.308	9.54124	16.7247	21.8929	18.7904	15.6383	14.6564	47.0871	70.2812	79.2535	39.5681	17.1904	5.00798	5.56517	12.2938	18.0018	18.0276	16.0121	17.747
PF3D7_1015100	45.2232	34.2245	32.416	29.4408	26.827	21.1064	18.7691	23.2163	36.5609	36.7894	25.879	22.0937	14.9873	18.1237	23.8242	25.6878	23.2083	18.6473	18.5634	20.1472	23.8873
PF3D7_1015200	123.64	109.011	97.7165	102.312	105.805	107.262	96.633	68.5597	41.3979	21.9079	13.4309	14.6189	14.7112	18.4267	75.0026	90.1564	109.638	105.57	92.0793	79.1033	52.8794
PF3D7_1015300	121.41	102.619	98.4015	103.867	97.5539	73.4635	55.8142	36.5297	17.9506	9.71057	7.606	9.17398	10.58414	17.9814	79.6008	81.0992	83.221	73.3404	55.4843	41.792	27.6673
PF3D7_1015400	3.30087	2.68482	2.81795	4.30035	10.3898	23.2028	35.8393	53.506	49.4471	52.0859	37.0403	25.0934	15.902	10.25329	3.22047	3.30665	7.99572	18.181	34.8263	41.3456	45.1708
PF3D7_1015500	1.677538	2.28075	5.28407	9.80771	13.239	19.2259	17.5212	15.8084	8.82633	7.22028	10.3973	8.57862	4.99701	4.328	2.85444	4.9864	11.0042	14.303	15.6633	15.7766	11.9569
PF3D7_1015600	4.6188	5.48417	36.2914	120.73	226.32	261.725	206.257	120.145	69.7031	40.402	24.8213	24.7551	20.1487	20.7556	12.6599	53.3004	156.442	242.431	204.095	148.12	89.5996
PF3D7_1015700	1.734366	1.748677	1.233811	1.663309	3.22141	17.2396	26.8964	23.1388	18.3201	13.7152	10.54831	8.42269	6.47502	4.98197	1.742812	1.815091	5.19356	13.6979	21.5576	24.5383	18.3386
PF3D7_1015800	8.09986	3.90719	2.78202	3.34709	11.6108	102.735	224.046	287.176	295.476	258.734	137.243	103.248	62.3567	44.4248	7.77629	7.66892	27.7944	95.9201	202.669	249.635	272.255
PF3D7_1015900	3474.97	3857.58	3699.31	2895.23	2922.12	3574.96	4177.46	3750.16	2349.01	1369.83	411.688	222.529	298.378	430.347	2557.64	3066.9	3203.89	4023.96	4038.83	3575.3	2854.14
PF3D7_1016000	4.36655	2.61565	2.04598	1.954828	2.35691	5.29074	5.47598	5.7262	4.69362	10.93345	104.689	319.786	290.946	110.636	9.76583	3.77822	2.72509	5.18617	5.40785	5.40979	6.36534
PF3D7_1016200	76.7828	51.5737	42.6742	38.1816	30.0837	33.7369	31.9866	29.6927	13.7754	17.1096	30.8446	39.7328	40.2828	34.9031	43.6433	39.9937	39.668	34.609	30.807	28.1009	24.5131
PF3D7_1016300	447.953	921.469	791.057	477.967	654.321	1085.28	1272.15	1236.66	792.228	409.629	219.133	142.709	93.5151	105.137	733.45	770.678	471.86	672.726	965.801	1051.49	807.625
PF3D7_1016400	437.326	357.786	424.004	556.612	468.145	355.814	266.648	163.734	87.2471	37.1939	20.4116	23.3238	40.5013	80.9472	275.23	417.317	443.786	359.309	245.803	186.027	119.771
PF3D7_1016500	18.2718	15.3461	7.99369	5.02948	3.17065	2.46937	2.28815	2.49422	2.49283	2.29053	2.34433	2.70127	4.22794	15.0484	9.48113	6.22027	4.00837	2.9487	3.11275	2.81329	2.90922
PF3D7_1016600	235.776	152.952	64.3988	22.0994	7.38037	4.36992	7.01102	19.6602	41.5547	32.8408	18.6898	22.5389	28.2652	127.657	108.943	63.6098	22.5745	7.32372	9.89513	17.3479	31.7277
PF3D7_1016700	316.577	167.459	115.184	199.965	192.218	46.8597	9.74878	3.85591	2.64417	2.27335	8.73777	25.8617	178.928	457.534	155.678	143.298	113.278	64.7255	17.5224	6.16085	2.97984
PF3D7_1016800	501.628	192.047	67.1281	34.2886	15.7121	6.33198	3.48271	3.61005	4.18569	6.58711	64.4886	135.099	1516.04	683.753	162.773	76.896	26.0867	12.4916	4.11873	4.79646	4.10878
PF3D7_1016900	121.172	86.8725	67.9736	69.1491	63.5513	99.5365	124.235	214.814	234.741	325.938	308.961	329.14	384.479	590.892	144.242	133.585	166.034	125.965	168.243	213.31	231.207
PF3D7_1017000	2.08461	1.645696	1.856663	5.75992	18.1601	32.8062	46.3809	54.0121	49.3384	34.1957	18.8698	16.1123	15.2217	10.97936	2.73815	3.1465	11.493	26.6703	41.4175	47.8816	48.7959
PF3D7_1017100	8.83021	3.80499	2.28542	2.01351	3.09676	9.17203	15.1112	21.1312	31.4142	241.131	519.354	553.036	330.803	138.602	10.86641	5.00436	4.04733	7.36534	13.9988	15.9745	43.8101
PF3D7_1017200	1.400958	1.37891	1.0792483	1.235706	1.870586	4.84356	7.40935	9.36881	9.01402	6.48455	12.4845	14.711	5.12263	3.24381	2.12895	1.643391	2.27527	3.70069	7.1359	8.58933	8.45298
PF3D7_1017300	11.8478	10.70871	12.4261	22.6684	30.5817	32.891	25.921	20.6568	13.3933	25.5555	75.6463	101.03	69.733	37.963	10.0309	14.9154	25.6724	28.2324	26.3331	22.554	16.0141
PF3D7_1017400	163.814	323.468	385.857	314.033	189.468	78.7939	57.0449	53.8067	28.8618	23.9988	25.8993	110.757	107.851	76.552	251.202	325.897	184.73	96.8447	54.0556	45.2057	34.9375
PF3D7_1017500	76.988	48.6925	21.4466	17.2052	13.1469	13.6199	7.97707	8.16534	6.47278	56.5157	763.739	3070.21	6926.89	3086.92	210.222	58.0702	38.5012	23.1315	15.4827	10.55018	13.2483
PF3D7_1017600	130.944	97.9089	80.9747	66.5216	64.9075	40.195	36.6345	33.4322	33.0218	21.1757	15.2634	13.064	30.2757	36.9016	63.6299	57.5699	48.2911	36.1924	31.1095	31.2634	26.7241
PF3D7_1017700	10.79355	6.34345	4.45362	4.30303	2.66051	4.12489	3.52408	3.4975	4.29996	6.03904	8.05086	6.78183	8.03762	7.9512	5.17717	4.79031	5.02715	3.73039	3.33152	3.4643	4.20572
PF3D7_1017800	18.2582	17.5849	19.157	25.5445	27.2526	22.2625	17.1927	17.5834	12.4376	16.595	14.4232	9.92231	8.52403	6.54937	14.6166	19.8382	21.4032	19.2281	17.1574	16.2477	14.7642
PF3D7_1017900	84.8869	84.4156	81.9731	79.1724	71.413	78.2553	85.1975	106.029	117.36	126	87.0162	85.1656	51.3986	31.8793	61.6269	76.6138	74.8209	72.9399	79.4181	92.407	108.336
PF3D7_1018000	13.8972	7.8407	8.51624	11.8446	12.2846	14.8542	17.3823	19.7555	17.5191	14.6897	10.43643	8.00922	6.44797	5.63593	6.71327	7.84807	11.2582	12.2693	16.7043	17.5827	16.3011
PF3D7_1018100	1.863397	2.53946	2.11145	2.40121	1.685612	3.72801	2.16399	2.2435	2.63383	1.63388	1.774503	1.726178	1.660321	1.429649	1.811175	1.646542	2.26459	2.80952	2.4859	2.61552	2.30647
PF3D7_1018200	6.58328	4.15072	2.45772	1.978838	1.570724	2.07791	2.51587	5.35443	39.629	230.835	305.746	207.726	138.476	63.4156	6.04637	4.51031	3.46344	2.25693	3.02692	7.17888	32.4176
PF3D7_1018300	168.633	126.268	92.0322	77.1659	69.0254	57.2098	52.2623	42.6148	42.2145	22.433	41.9192	130.24	374.311	220.558	89.5494	84.1267	76.521	58.1225	49.0531	47.2898	42.7589
PF3D7_1018400	6.09537	4.97507	4.90607	5.1667	11.1174	3.18272	2.70404	4.24018	2.54922	2.16058	2.96636	8.88644	15.0421	13.4194	5.18647	3.55602	3.96578	2.91518	3.34722	2.57199	2.79088
PF3D7_1018500	200.426	150.255	131.658	144.444	128.993	92.1762	77.432	85.3855	56.442	37.0544	29.4777	17.9702	29.4189	38.6875	89.8712	106.085	88.4812	84.8548	74.746	73.6162	59.3299
PF3D7_1018600	69.3057	51.3253	42.5133	47.5202	47.2461	37.7819	23.1824	12.5366	8.14444	9.18488	18.1731	21.8608	20.7672	19.5583	36.3479	38.5148	38.6464	36.2995	25.0202	16.6488	10.9762
PF3D7_1018700	363.547	284.611	230.429	223.742	192.534	137.477	102.132	77.9174	52.2705	77.7888	99.4069	72.7824	84.0711	73.3508	220.946	227.082	183.779	146.768	110.404	82.1794	58.0639
PF3D7_1018800	13.4175	8.57425	7.15061	4.91223	4.71247	7.54692	7.6035	5.26176	3.65604	3.33994	6.90171	7.02746	6.39889	5.35762	5.71038	6.35994	8.18418	7.80297	7.22234	6.05358	4.20295
PF3D7_1018900	5.5053	4.78554	4.39053	4.6119	6.88343	8.30618	8.31329	8.94267	5.71582	5.25453	6.62983	7.9572	5.89689	6.40655	4.04188	4.02944	4.85131	6.05385	8.14153	7.71715	6.30611
PF3D7_1019000	198.514	156.521	127.313	118.125	107.869	74.6171	67.4874	71.3505	83.9186	106.246	163.699	184.39	168.315	142.114	107.788	117.018	103.024	76.7918	63.8944	68.7087	72.2822
PF3D7_1019100	2.83308	2.81347	2.19133	1.511845	1.238664	1.171314	1.41733	2.00253	9.40439	53.7172	67.4886	45.947	33.2043	14.1842	3.3937	2.43002	1.879939	1.337787	1.6818	2.8426	8.7834
PF3D7_1019200	1.368321	1.0772857	1	1.325698	1.0532154	1	1	1	1.164387	1.540872	5.62283	6.1415	2.12548	2.55777	1.634233	1	1.119955	1.145063	1.0436632	1.0372059	1.42923
PF3D7_1019300	2.71497	2.12125	1.924235	1.654498	1.592017	2.07368	6.60569	18.3953	25.626	29.4451	22.1637	14.3099	10.84303	8.58111	3.00851	2.17647	2.28054	2.40948	6.10706	11.4449	17.8556
PF3D7_1019400	2081.11	1739.92	1689.51	1692.66	1703.07	1415.27	1029.97	813.603	756.764	420.134	227.531	260.506	295.337	326.697	1413.15	1478.32	1837.73	1515.16	995.096	862.69	769.829
PF3D7_1019500	3.07552	2.12976	1.686883	1.521842	2.90246	12.485	29.9774	41.3081	57.9763	75.4288	101.806	85.0186	43.6032	24.4364	3.17558	2.81007	3.96967	11.7502	26.5145	37.8887	47.9437
PF3D7_1019600	2.27909	1.989742	1.609317	1.404989	1.435532	2.8806	5.28475	8.51766	21.1804	67.7384	91.0849	69.6365	38.8968	20.5081	3.61551	2.49428	2.29963	2.63728	5.21312	7.82767	15.4064
PF3D7_1019700	2.52096	2.29766	2.11031	2.06828	2.42943	5.12625	8.52502	13.4337	28.9058	34.6517	36.0762	31.3544	15.9951	10.92544	4.09859	2.7158	3.67905	4.82533	8.00072	12.8911	20.059
PF3D7_1019800	2.16373	1.613687	1.630797	4.94987	15.1804	24.7454	24.4862	23.2658	19.6994	26.3259	31.3783	44.9237	21.6753	13.1202	3.04065	2.97232	9.59904	17.6641	23.7543	22.8423	18.2788
PF3D7_1019900	18.5598	8.64632	9.58469	27.6313	52.3044	60.2353	51.8551	36.5271	36.3377	222.17	1215.36	1713.14	977.826	467.08	31.5501	19.0798	40.5109	57.7902	51.5393	46.4465	52.4919
PF3D7_1020000	92.8162	86.3908	83.9947	86.1276	82.7805	62.3701	38.546	38.8613	30.612	22.2469	19.2005	19.3987	16.5701	22.0087	57.7503	69.2975	72.7815	63.8955	49.5393	43.1696	33.7494
PF3D7_1020100	1	1	1.503998	1.384211	1.359115	1.56347	1.672838	1.3297	1	1.929873	9.13625	36.1355	6.933	15.4302	1.396379	1.540473	3.01635	1	1.611441	1.52295	1.573933
PF3D7_1020200	1.491132	1.515888	1.315267	1.234276	1.142307	1.122445	1.960837	3.99895	3.82084	4.85541	7.97974	9.35383	4.73539	3.53434	2.15197	1.525391	1.300626	1.341485	2.20251	2.93785	3.76
PF3D7_1020300	1.495853	1.30555	1.23507	1.0970527	1.210701	1.0586071	1.0891999	1.282305	2.19088	6.05028	11.3034	15.7878	9.34855	4.71583	2.6335	1.396063	1.517953	1.315109	1.2965	1.491911	2.31563
PF3D7_1020400	82.7846	63.9039	50.0147	42.3662	34.9024	25.1744	19.1267	15.0222	8.65893	5.14915	4.56035	4.44686	7.74865	10.33796	42.2428	41.0537	34.237	24.7603	19.724	14.556	10.79966
PF3D7_1020500	21.6152	20.8913	16.2131	15.3899	16.2705	16.3246	20.2803	21.679	12.8898	10.12285	7.72979	4.67802	5.67099	5.25973	15.2225	13.576	12.8277	15.7664	17.8939	20.3122	16.767
PF3D7_1020600	11.4749	9.1922	6.5755	6.23991	6.2746	9.7419	12.0663	11.5002	7.95954	5.41236	4.34486	3.21155	3.3876	3.99266	7.16344	6.74572	6.9788	8.95037	11.207	13.103	10.35677
PF3D7_1020700	126.569	99.6779	87.4967	85.3222	74.5548	49.2152	32.7622	22.2141	11.9947	6.14795	5.48016	8.07587	13.6178	34.7788	71.4353	77.8956	69.2637	48.3904	34.3866	25.9598	16.5644
