time_points	0	3	6	9	12	15	18	21	24	27	30	33	36	39	42	45	48	51	54	57	60	63
PF3D7_1438900	178.806	180.37	194.964	509.074	916.349	1018.46	981.087	763.576	963.08	1069.51	689.14	688.374	414.036	254.329	386.396	453.709	737.145	189.563	341.451	215.626	216.733	225.047
PF3D7_1439000	88.984	51.1837	14.4249	9.44828	8.60542	5.91728	6.16165	4.22678	4.73872	5.11845	14.8804	3.86769	3.06617	6.0296	15.8754	25.2563	89.1429	184.801	189.173	81.3044	39.0937	136.964
PF3D7_1439100	10.94392	8.91132	8.46891	18.5934	31.8292	37.2707	31.2068	31.3447	27.4274	25.483	22.8168	17.1151	18.5691	21.3879	26.2086	22.7228	25.2743	11.4791	11.3218	11.7547	9.8215	10.8062
PF3D7_1439200	4.44491	4.3762	3.17818	6.09208	9.89098	9.15247	9.52416	8.48713	7.8845	6.05909	5.90516	5.19769	4.60988	5.03153	5.86885	5.05637	5.04776	3.49478	2.55764	3.10354	3.69737	3.16081
PF3D7_1439300	16.7232	16.2578	27.2279	44.9021	38.1489	33.5676	30.761	30.3954	23.9483	17.6303	19.4823	15.3338	16.7848	16.406	8.24163	11.0923	6.54717	20.4527	7.89966	11.7468	24.0576	14.1642
PF3D7_1439400	97.8275	93.5501	63.4309	45.7485	35.3226	24.4952	20.0532	15.727	18.6542	21.6372	26.1912	16.0064	19.8293	25.0103	38.9615	74.6111	187.121	249.927	513.804	261.645	116.87	186.104
PF3D7_1439500	27.4968	62.6543	97.4836	197.662	223.533	220.822	199.201	134.111	57.5244	23.5224	15.6685	9.01717	5.12188	6.87632	5.31589	7.89348	9.09141	65.0605	121.665	212.998	292.388	71.049
PF3D7_1439600	48.118	60.2105	24.3125	12.1836	12.9963	7.91367	7.88909	3.98423	7.46162	4.60082	8.70943	5.39555	6.99581	7.25238	18.9771	18.6476	35.6241	58.868	120.735	75.9902	30.8191	48.9845
PF3D7_1439700	25.4459	15.6448	10.70704	6.71586	4.51086	3.74847	2.97428	2.62197	2.79814	3.34852	4.44658	5.11205	6.59562	8.44663	22.5183	24.3968	42.2316	21.4804	27.1645	19.8847	13.0733	30.2902
PF3D7_1439800	117.838	83.6217	47.587	43.1876	46.5584	63.748	58.5674	77.0892	78.9059	70.0041	94.3906	99.2078	89.6332	68.9875	38.5846	63.6653	69.0841	69.8012	24.3342	35.5059	40.604	117.292
PF3D7_1439900	335.585	228.527	189.891	409.754	815.43	1084.46	994.812	900.408	1100.53	1249.93	864.155	853.449	574.619	506.9	1014.56	923.982	1178.36	324.481	613.187	509.508	199.357	304.696
PF3D7_1440000	13.0438	8.93496	5.98687	3.20112	1.866773	1.574918	1.389412	1.501958	1.465032	1.323932	2.20666	1.267846	1.719697	1.949433	3.79926	5.85844	4.71399	13.0354	7.90473	5.06753	5.58695	15.9913
PF3D7_1440100	39.0177	27.7015	12.4415	5.70908	4.36077	3.14643	2.21523	2.33628	1.941316	3.45082	7.37916	2.74955	3.68917	7.76796	17.223	23.7663	39.5505	78.9053	103.097	96.0663	31.5033	79.2331
PF3D7_1440200	10.52746	7.46284	4.62488	2.97436	2.67515	2.48946	2.94488	4.40594	5.19402	6.08675	8.77471	11.1975	16.4083	18.7472	23.1005	21.9892	21.2994	11.9445	7.16602	8.92793	4.9047	8.54851
PF3D7_1440300	7.93777	6.71409	6.45397	3.78124	3.31851	2.4801	2.8901	3.57597	3.72178	6.35316	6.96823	10.61717	12.9667	17.3338	25.4222	24.6052	28.7195	9.68927	11.2905	12.3172	9.10366	9.15101
PF3D7_1440400	10.54209	8.82822	3.39432	1.969424	1.40863	1.18415	1.131366	1.139103	1.240954	1.302118	2.24509	1.198679	1.136332	1.215412	1.260056	1.423916	2.33766	24.8623	20.0331	18.6522	7.77526	19.7537
PF3D7_1440500	9.84412	9.83778	7.80264	6.02119	5.5085	4.67654	4.89764	5.38891	7.13352	9.4612	12.0144	13.2097	20.3251	20.7641	15.0616	5.83624	7.60397	6.94884	8.64271	8.9237	10.38106	6.36719
PF3D7_1440600	4.19639	4.11765	4.44087	3.913	2.91018	2.24078	2.20699	2.12592	1.996245	1.822476	1.89907	2.17894	1.626306	2.009	2.44543	2.14375	2.06873	1.576358	2.40251	2.07055	4.37796	2.05388
PF3D7_1440700	10.77521	6.43117	4.62262	2.26585	1.861706	1.469527	2.35573	3.46097	3.74267	4.54587	7.04687	6.78937	18.5292	26.6617	21.2076	12.7644	10.05615	11.1448	10.38253	10.60205	5.42734	14.6304
PF3D7_1440800	20.9876	16.0259	9.58844	5.69542	2.57018	2.73477	2.65003	2.6614	2.98615	3.52985	6.03024	11.5864	48.9365	63.6088	33.1881	24.2239	14.4231	20.2646	11.3131	8.13458	10.43603	16.195
PF3D7_1440900	2.74856	8.07817	3.67431	1.398383	1.312283	1.401085	1	1	1.0874673	1	1.514442	1.360606	1	1.0919945	1.349635	1.0732778	1	11.748	33	28.2808	6.47452	19.1122
PF3D7_1441000	2.62143	2.92029	5.61386	11.3437	11.7754	12.4187	11.9333	13.1495	12.9826	9.99212	11.997	10.97885	8.30389	7.41142	5.92124	4.20439	3.81291	2.21359	2.49077	3.09521	3.59607	2.28022
PF3D7_1441100	13.0799	21.9679	55.9874	114.514	154.354	125.331	99.9903	91.2722	88.914	72.7317	55.7675	80.6031	53.2727	49.9687	34.8649	47.4245	54.7657	28.7596	10.32576	17.3337	27.9491	64.8829
PF3D7_1441200	178.42	154.773	229.948	513.693	571.5	999.255	1041.28	1041.12	1142.03	937.853	1097.82	976.525	713.48	755.281	838.326	518.284	835.601	228.341	197.397	182.283	180.836	224.191
PF3D7_1441300	14.3825	10.98834	5.49907	3.36126	3.16608	2.4653	2.35637	2.10022	2.00557	2.1581	3.62483	2.97613	2.0317	1.662776	1.702091	2.93762	7.44005	41.546	31.4186	32.9957	17.9025	26.7532
PF3D7_1441400	37.4065	22.3896	15.8072	20.3037	37.7796	56.3021	61.2061	65.1512	61.6778	69.6286	56.3454	56.3357	50.0019	56.0666	76.0398	75.8154	92.9883	41.2068	45.9924	35.0412	22.3301	31.8968
PF3D7_1441500	18.6035	10.4016	6.07675	4.60886	6.24178	5.70196	7.90323	11.1766	9.7391	12.3958	10.60434	7.08893	9.97936	10.44879	10.44589	14.5592	12.6437	23.3508	7.31138	4.46523	10.07815	16.7251
PF3D7_1441600	10.78151	13.5744	6.25089	3.78413	1.779434	2.60172	2.16377	2.53638	2.60095	4.00087	4.59522	4.84019	7.12662	8.31694	9.61026	8.16951	7.67456	17.7625	36.267	37.0335	9.94616	23.0317
PF3D7_1441700	4.62858	3.44596	2.59961	1.624089	1.333551	1.399841	1.1811	1.400651	1.373697	1.208248	1.313988	1.539232	1.465163	2.65077	3.30044	3.91159	2.53339	3.64623	3.04189	2.26494	2.71057	1.800512
PF3D7_1441800	17.48	11.0863	9.2704	7.57076	7.59928	8.85568	5.26032	8.65914	8.75422	8.78811	10.46984	8.62046	9.77467	13.3282	15.2006	15.73	13.4051	14.0513	10.21069	6.23206	8.24376	10.65734
PF3D7_1441900	17.5584	9.62499	18.7275	47.2142	52.7517	56.39	62.465	88.2666	45.9349	13.1164	46.0626	38.3499	35.4456	16.2454	38.0827	28.9304	21.9922	10.05674	42.3226	25.5325	19.9573	11.3502
PF3D7_1442000	9.62878	10.58842	4.46425	4.24926	3.02263	5.23343	5.11815	5.4645	6.1616	5.5601	6.1831	7.09855	7.69563	8.67972	17.4054	11.6524	6.16575	4.93297	11.7668	13.4798	4.64576	3.6968
PF3D7_1442100	53.8906	42.2225	19.3506	13.4966	7.73461	8.33912	5.15513	14.8595	11.9748	43.0465	47.9707	50.8418	33.212	55.4678	96.6911	99.5526	207.125	88.5007	84.1057	61.5329	33.0385	108.752
PF3D7_1442200	6.3081	5.73449	5.9326	4.35295	2.81744	3.9208	2.72684	1.904221	1.845799	2.09105	1.973863	2.09777	3.1269	5.16783	7.02307	7.50852	4.85618	4.89825	2.97212	3.19646	4.64333	4.46706
PF3D7_1442300	33.1776	37.5405	180.292	296.725	221.886	299.53	187.477	170.058	135.334	123.497	115.849	125.071	79.5725	77.7904	81.4418	74.8097	99.8518	35.1548	42.0312	53.6208	65.1306	41.486
PF3D7_1442400	19.9371	19.1908	11.0242	6.98612	4.82531	4.00244	3.80385	3.92773	4.32143	3.92563	6.25738	7.97924	32.5312	46.6464	15.5331	10.4489	10.24104	30.21	16.1194	8.94423	20.9178	21.3503
PF3D7_1442500	8.58003	5.42033	4.53623	3.12739	5.68518	9.0233	10.3506	12.8864	14.0782	14.2622	11.2784	8.9548	13.0559	17.5389	26.6055	21.5902	16.5688	8.04116	8.60884	6.37766	5.21787	5.12926
PF3D7_1442600	1.624377	1.590411	1.764871	1.351077	2.0883	3.31997	3.34825	3.21569	2.29076	2.1832	1.565221	1.39001	1.314009	1.256478	1.319322	1.401548	1.416077	1.249563	1.179789	1.182978	1.353487	1.300215
PF3D7_1442700	8.67336	5.96708	4.80284	2.61597	1.928692	1.658084	1.688242	1.621374	1.40662	1.383211	1.834028	1.388283	1.730796	1.748416	2.02304	3.77033	2.58766	7.34531	2.36375	2.5759	3.98854	10.77781
PF3D7_1442800	3.07597	2.60903	5.33395	8.019	6.21654	3.99997	4.75173	7.61845	4.96896	4.64575	5.36089	8.37236	4.7016	2.60553	3.54541	3.81354	3.10547	3.27093	3.38312	4.58538	1.733387	1.622862
PF3D7_1442900	31.0897	32.1243	107.193	226.827	180.595	171.061	141.667	126.255	111.404	94.3864	94.9929	77.7775	54.6469	27.5111	24.0506	26.329	31.2131	54.8237	40.5654	35.4403	40.3234	43.5976
PF3D7_1443000	7.66048	10.20968	4.925	2.38553	2.04264	1.427778	1.619168	1.521828	1.401546	1.474657	1.920146	1.802655	1.564544	2.02383	2.52729	3.45677	3.20276	13.988	17.6794	21.594	12.708	13.164
PF3D7_1443100	30.4667	28.0274	13.6894	9.88264	14.4284	21.5289	23.6269	29.8321	33.6544	26.6173	32.9895	49.2123	38.2778	30.7067	17.1751	21.5721	19.7828	58.2949	15.5839	11.1739	26.9546	36.8086
PF3D7_1443200	4.44473	3.79417	3.61815	2.59362	3.90932	5.01107	4.7482	4.82719	4.20424	3.53987	5.2937	6.23857	8.56441	10.96501	9.14879	9.09957	6.00049	3.67515	3.62489	2.93681	3.24498	3.16963
PF3D7_1443300	74.5742	59.3505	52.4537	134.742	296.966	385.891	464.151	510.235	505.862	555.578	488.737	697.806	385.629	179.746	147.499	146.86	242.712	49.4633	65.1643	39.177	58.8374	72.2089
PF3D7_1443400	23.402	14.6672	9.52598	4.59932	3.87924	3.85146	3.26014	4.57384	4.84762	5.11501	9.8495	7.94999	13.0504	17.3506	21.0719	24.085	31.4408	24.6762	17.4347	11.1955	12.0916	27.9188
PF3D7_1443500	6.37199	5.65936	4.87789	2.84187	2.01722	1.702408	1.579018	1.576059	1.716878	1.921899	3.20856	4.22075	9.46579	15.2677	15.8129	12.95	5.30364	4.59863	2.0917	3.44436	3.81611	1.918766
PF3D7_1443600	9.58582	7.59194	5.29502	3.09637	2.32508	1.963792	1.831617	1.895219	1.638524	1.911804	2.38149	1.937821	2.70703	5.27289	12.473	11.993	11.7114	11.1651	10.61344	12.8682	6.30876	9.37782
PF3D7_1443700	40.5702	31.3187	12.544	6.14295	2.88974	2.07871	2.36803	1.989439	2.19974	3.94957	4.4985	3.69133	7.62839	11.0205	30.6207	28.5518	34.387	67.5096	83.3195	48.0942	24.9315	41.8177
PF3D7_1443800	19.3143	15.7364	10.891	24.8091	38.3268	53.3291	38.2726	44.9947	41.6196	36.2192	39.3056	41.0555	36.5406	31.6445	16.6889	23.256	20.9604	26.8348	6.39495	6.80146	16.5305	19.3572
PF3D7_1443900	36.3444	22.9406	14.3262	12.5575	12.4965	12.8177	10.88171	13.0939	17.2107	21.4535	35.037	55.7657	56.5896	70.2355	71.4099	77.4317	84.1773	59.5529	30.4282	23.1033	23.3819	48.8053
PF3D7_1444000	1.782151	1.760495	1.558248	1.415803	1.977813	1	1	1	1.182584	1.254368	1	1.28228	1.309917	1.864153	1.875815	3.21798	1	1.855604	1.650634	1.220726	1.085282	2.9556
PF3D7_1444100	3.4916	4.53479	3.60722	2.48356	1.848525	1.726542	1.672268	1.62082	1.669129	1.562732	1.781616	1.500427	1.713324	1.978401	2.59831	2.94494	2.24578	3.37295	3.34081	3.73748	3.9272	3.28698
PF3D7_1444200	4.27732	5.34533	2.91384	2.42549	2.67612	1.956773	1.505576	1.860383	1.730275	2.16273	1.613592	1.430107	1.118054	1.548624	1.333617	1.437004	3.01448	6.97517	9.42658	8.06266	9.28387	11.429
PF3D7_1444300	62.1916	63.3562	37.5278	27.2214	34.1497	43.7746	52.9185	66.1679	78.6553	94.5322	86.2146	99.9774	95.3404	75.6409	85.4553	74.5434	150.981	176.459	385.853	407.124	139.839	187.841
PF3D7_1444400	4.66889	5.02817	4.12526	9.80239	9.25605	9.29859	8.22734	8.54547	7.53514	6.50938	5.47724	6.31948	6.19558	7.27418	9.03787	4.48152	2.69873	1.837588	3.3885	6.99617	3.75505	2.67512
PF3D7_1444500	7.95129	8.73344	73.2829	123.142	70.271	52.4623	40.5554	33.3176	22.7299	17.7411	17.092	9.26369	9.15217	6.46368	3.71124	3.96433	3.31848	5.3277	3.21208	4.27035	9.51533	8.13871
PF3D7_1444600	4.33514	6.13145	1.411993	2.63662	1.962181	1.41193	1.326507	1.222258	1.269497	1.750904	1	1	2.21985	3.55101	4.66271	3.48355	6.85437	5.49027	4.20116	1	1.755268	4.84867
PF3D7_1444700	5.55618	3.04463	2.8761	2.67686	1	1	2.18946	1.50605	1.368164	1	2.03113	1.758926	1.555486	2.41981	8.06403	6.65471	9.88639	4.32271	5.66471	3.67045	4.20999	7.13402
PF3D7_1444800	630.019	725.166	1436.04	936.979	681.29	580.608	749.905	819.69	1147.49	1877.42	1693.39	3083.9	4114.07	3782.91	2826.86	2673.49	2862.53	1454.01	4345.46	5058.05	3630.84	3055.48
PF3D7_1444900	3.78016	3.81352	2.27562	1.844556	1	1	1.336978	1.114693	1	1.774987	1.350549	2.14671	2.41635	5.09552	6.89263	3.79623	2.67837	2.30339	6.9469	3.35371	1.389745	1
PF3D7_1445000	10.31373	6.79597	5.48049	3.81374	2.61575	1.988193	2.30545	1.675365	2.20681	2.32101	2.37612	1.799617	2.07299	2.22394	2.79178	3.74424	3.70482	11.1884	5.71003	4.6473	6.35499	10.23271
PF3D7_1445100	23.0495	19.5668	25.4593	70.3936	66.9169	74.0312	70.108	78.2354	84.8126	119.982	139.225	217.697	180.033	86.8416	44.4964	32.2685	37.6311	22.6339	15.3758	29.4987	22.5607	32.6475
PF3D7_1445200	13.747	15.3131	28.2735	91.2958	97.2231	85.0141	73.7362	69.3092	75.2483	81.3724	96.2953	139.798	122.22	67.5379	25.0705	21.3874	15.7087	11.7503	3.23819	7.00978	19.0517	8.58609
PF3D7_1445300	8.77118	8.05948	7.57268	8.10579	8.09211	8.5699	6.9012	5.42098	5.05449	5.24588	5.22974	5.93617	6.69658	7.18187	15.9671	16.7071	18.6679	7.20572	10.11491	9.61871	7.45668	6.44044
PF3D7_1445400	19.0982	31.9784	71.4233	135.834	117.622	142.264	101.877	86.0585	75.3412	63.9768	125.172	238.325	255.669	142.594	44.5451	35.0809	39.2621	19.8818	29.916	39.3272	58.5233	27.2788
PF3D7_1445500	18.626	25.3651	39.376	68.5739	60.114	70.6649	52.5514	67.3661	50.8497	59.0392	83.4232	124.311	170.633	121.776	52.2397	25.6102	20.7673	17.1296	36.5278	27.2577	38.9197	18.7975
PF3D7_1445600	33.8169	40.8087	110.582	218.907	185.076	194.333	148.753	137.845	115.165	101.517	96.645	165.73	99.5249	68.7214	42.2518	53.3001	24.9357	32.0951	18.3899	29.2507	51.0604	16.1874
PF3D7_1445700	63.8813	70.7317	131.002	323.727	308.375	336.924	233.98	224.209	214.855	200.531	182.026	242.363	202.772	192.648	145.525	141.761	121.447	54.9472	24.4653	42.1709	67.4643	35.1625
PF3D7_1445800	2.1471	2.20518	2.72455	2.67375	2.35015	2.13646	2.38225	2.14179	1.85888	1.75008	1.850898	1.568138	1.420677	1.188757	1.543166	1.794724	2.70178	2.77545	3.10131	3.82046	2.4969	2.09841
PF3D7_1445900	72.7878	92.1796	202.626	562.359	648.863	561.747	482.332	458.327	429.959	496.824	358.404	480.448	389.537	291.362	182.856	200.325	177.193	81.2828	55.6357	79.569	132.872	89.9133
PF3D7_1446000	34.7967	127.749	73.3655	468.136	613.642	1050.14	1176.68	781.781	947.73	759.393	1074.87	708.444	389.353	187.7	161.836	169.544	1172.13	321.412	254.024	2003.88	885.406	4564.06
PF3D7_1446100	2.89167	3.45132	3.2228	2.21412	2.21128	2.00011	2.26247	2.35902	2.57517	1.742742	2.11988	2.69844	1.740408	1.458779	1.193738	1.182719	1.292461	1.656125	1.863554	1.175775	2.58467	1.692152
PF3D7_1446200	65.8981	57.1769	50.6602	95.1417	98.1656	185.412	245.001	344.009	509.178	643.737	613.242	862.888	463.071	215.335	288.69	205.245	382.548	58.9256	110.627	110.208	52.9126	96.6126
PF3D7_1446300	14.169	21.3309	23.7581	14.8372	14.9258	16.3619	17.2717	18.5314	14.2746	10.38266	13.9233	19.4258	18.096	22.0451	16.1549	10.92296	6.93118	11.7095	30.0649	50.1648	57.696	10.74791
PF3D7_1446400	10.39267	11.3928	9.47256	6.73696	8.49511	6.19827	6.23938	5.22443	5.87038	5.56247	4.73941	7.96721	5.08598	3.42876	3.88671	22.0697	4.74965	7.29602	6.98467	4.75602	7.7462	5.1972
PF3D7_1446500	32.0822	25.8491	28.7179	77.9622	89.7059	95.2797	96.0598	93.7866	91.5759	79.5821	84.8296	96.3887	98.5693	77.4984	56.934	58.4041	63.5789	50.6506	27.8498	23.2801	32.5671	33.7219
PF3D7_1446600	162.574	214.686	97.8048	45.1182	41.0029	20.0044	15.8883	15.0693	15.6019	27.5865	30.8824	15.901	20.3047	39.4702	97.6258	124.784	346.467	519.049	1007.67	505.4	282.591	265.274
PF3D7_1446700	32.222	33.1962	17.02	10.5611	7.29556	5.46643	6.73759	4.61482	4.02284	4.50941	11.0747	9.77563	10.5778	16.1547	29.7985	28.3505	47.8175	68.3639	101.537	66.8996	37.8041	63.2352
PF3D7_1446800	28.9081	22.6635	16.5325	8.39138	6.66797	5.04429	3.94917	4.22952	2.79921	5.71828	5.1795	5.69062	7.46726	18.5876	38.9909	42.8507	40.0849	24.806	46.2574	37.3365	15.2371	26.6944
PF3D7_1446900	32.6909	20.6986	14.8541	16.4434	17.0951	20.7178	17.8052	13.0878	16.9979	17.2325	25.9798	59.9023	32.8637	31.2477	35.4509	34.3515	44.8593	48.6672	46.9141	22.6875	21.2142	54.4844
PF3D7_1447000	530.062	396.951	559.099	1389.4	2600.56	2286.65	2410.54	2142.75	2789.08	3460.43	2272.95	2906.16	3124.95	2859.79	1782.3	1684.14	1834.21	860.105	441.836	284.943	552.664	349.044
PF3D7_1447100	29.6952	35.293	42.7344	172.832	222.672	264.698	191.18	186.119	203.473	182.712	183.069	166.503	146.022	91.1261	24.7955	44.2008	41.7258	26.8622	4.60305	14.2928	36.4202	21.3055
PF3D7_1447200	27.3749	25.1265	28.1249	92.5704	129.899	150.672	120.439	125.603	120.142	114.153	95.9236	115.584	75.9444	39.1216	14.7047	24.2644	20.3141	22.1777	4.53144	8.95289	25.848	20.6479
PF3D7_1447300	21.1908	20.8867	10.33432	16.6127	22.7997	17.701	19.6884	16.1068	14.4972	11.745	19.0909	26.8354	15.9097	21.6177	51.3557	32.2305	119.678	19.0712	68.1831	49.1733	22.0144	44.5987
PF3D7_1447400	12.2893	8.85089	7.24327	10.30041	6.46777	11.3238	17.461	28.3331	38.7762	43.2339	56.1001	52.2395	50.1463	25.9457	28.8148	17.6464	18.8191	3.94425	6.78387	5.93706	5.25527	4.92553
PF3D7_1447500	1.180473	1.676836	1.869466	1.863478	2.69215	3.02844	2.37811	2.2508	2.32707	3.11294	3.70793	5.49419	1.858121	1.598182	2.06095	2.11179	1.457593	1.592265	4.15266	6.50046	2.59391	1
PF3D7_1447600	3.05239	5.81074	3.47196	3.04578	5.81091	4.70737	2.63253	2.33355	2.07799	4.75452	1.226437	1.833303	1.914888	2.41723	3.15453	2.35467	2.30097	3.24514	4.20116	6.21273	3.76931	12.546
PF3D7_1447700	36.605	19.0823	11.2336	5.92023	4.31942	5.30394	6.27805	11.91	17.0446	23.2046	22.6053	22.5747	17.2923	17.2604	26.3144	21.4297	42.1633	50.5711	54.1358	42.2333	13.1594	30.9692
PF3D7_1447800	5.24105	5.34114	4.16669	3.49741	2.64498	2.81591	3.65725	4.83748	4.63262	4.16168	4.92882	7.27157	4.90384	3.7153	1.925432	3.31598	2.65435	2.50679	1.597034	1.994299	2.91372	2.35947
PF3D7_1447900	17.9786	15.1926	8.33009	6.93497	4.43469	5.34136	6.79064	8.14053	10.34535	11.8922	13.8046	18.8321	41.8838	91.0354	100.8001	66.1417	48.0304	19.4459	16.3088	25.4782	15.807	14.9566
PF3D7_1448000	8.73897	8.65906	13.1136	45.8332	53.7587	55.7156	48.5023	52.1522	47.2247	37.5728	36.5761	42.9825	36.5245	31.9441	24.4729	15.9796	12.826	5.51003	3.58657	5.62143	9.79231	6.78761
PF3D7_1448100	5.5619	1.678917	2.74428	7.40939	4.66628	6.58084	5.42353	6.64592	7.61772	6.08664	8.19009	8.05602	8.3595	8.80028	6.56429	3.86767	4.3048	2.42581	1.813178	1.275869	2.49222	8.33246
PF3D7_1448300	35.2319	23.0212	14.8675	27.2048	39.95	45.7466	44.0716	45.7794	42.3261	37.6838	39.5768	27.1921	28.8108	27.3955	17.7755	29.9981	25.4947	65.0162	12.9771	10.36106	24.6786	43.4964
PF3D7_1448400	26.5156	19.1669	14.2501	7.33889	5.32561	6.32772	4.90674	5.22734	6.2563	8.21898	12.9181	11.4702	15.3849	18.33	28.8956	26.1411	46.3498	35.6083	40.6312	27.8145	18.9521	44.1224
PF3D7_1448500	21.3312	14.3992	8.31628	4.91053	3.30261	2.60921	2.30958	2.2825	2.19344	2.03006	4.17368	2.48684	4.00564	5.56862	5.53604	12.1395	6.7709	21.1608	4.26477	4.9542	9.93024	26.1347
PF3D7_1448600	19.4666	24.8331	22.3712	52.6292	60.8651	88.2723	60.4691	66.3533	59.9026	51.1117	56.1661	50.7824	49.7908	52.3783	20.7152	24.226	16.5443	31.6692	23.016	15.8112	23.2301	13.8982
PF3D7_1448700	6.69916	7.99388	7.63331	26.5166	26.6887	16.8671	17.1701	19.9795	19.5096	12.0187	16.506	20.4173	20.3295	20.8143	8.94778	10.47899	5.50745	7.46316	1.391447	2.19518	7.97802	2.96094
PF3D7_1448800	12.3288	10.24367	8.73474	6.08492	4.56191	10.04063	6.3528	7.17084	4.49179	3.97833	5.90974	4.3786	9.87028	11.343	16.0403	15.4475	14.4162	9.75654	6.58663	9.09788	6.85814	9.65022
PF3D7_1448900	19.0216	42.5008	10.13922	5.53814	6.33601	13.1838	4.62144	1.821724	3.98912	3.77621	10.2089	8.18867	7.76498	17.7671	36.0489	41.9021	53.909	21.7516	10.46818	27.4994	11.2386	36.5729
PF3D7_1449000	4.68773	5.99426	6.42863	5.04343	5.17804	6.30444	5.98666	3.46267	4.47032	5.94715	4.05145	3.3291	2.91785	2.61277	2.48398	2.69032	1.584395	3.26915	7.32702	6.2685	10.95179	10.22037
PF3D7_1449100	24.7449	31.4431	15.0499	8.19565	5.23037	4.87763	3.94469	3.40539	3.29381	3.15865	6.61599	3.30158	3.33783	3.14093	5.80923	10.17579	17.1331	71.0467	57.5863	35.7084	34.3626	56.3195
PF3D7_1449200	2816.96	7793.42	1958.5	665.386	291.089	138.076	76.9736	86.6378	46.8512	49.8479	410.046	151.81	23.8905	40.0051	47.8987	75.5663	494.138	15497.1	32140.8	9208.85	5804.21	6067.51
PF3D7_1449300	19.3071	21.2649	87.895	179.886	163.73	139.975	104.355	89.7739	72.9035	70.4876	50.6889	42.0584	36.6981	28.6495	24.592	21.9725	37.0141	29.2392	50.625	60.4384	37.7931	75.5785
PF3D7_1449400	6.23422	7.3556	3.839	2.40051	1.823369	1.612239	1.529393	1.250254	1.218479	1.608753	2.03004	1.375307	1.700488	2.96596	4.57096	6.95885	5.07227	9.78459	7.14188	8.18994	5.55816	10.01359
PF3D7_1449500	19.419	18.9805	11.756	8.70332	6.15281	4.75714	5.58996	5.89126	6.45729	6.27802	9.81063	13.9927	13.1978	11.5782	7.23788	14.0736	8.78362	16.8278	5.98228	5.63449	12.0598	18.0684
PF3D7_1449600	8.67112	14.2904	6.62282	5.7211	4.76044	3.9132	3.59265	4.14365	3.00621	2.86331	3.30373	4.30845	2.89186	2.79354	1.962338	2.1205	1.24212	21.265	15.0599	9.16524	13.9941	13.4153
PF3D7_1449700	10.91639	9.00413	11.094	32.1528	26.453	23.2954	24.6013	22.9734	17.9513	15.9313	15.6564	16.189	19.5634	18.685	9.18585	10.88372	5.32253	7.50575	2.85115	3.34673	7.20647	6.75919
PF3D7_1449800	18.6926	14.1127	13.9886	23.9767	25.1725	33.6695	28.8248	28.6995	31.5334	32.811	34.3512	39.1751	36.1525	25.2948	19.3609	24.5782	39.4515	20.0777	17.3997	12.5551	10.79717	24.6981
PF3D7_1449900	16.895	14.6292	14.9083	12.1313	9.59817	9.09832	9.49376	12.7843	10.36545	14.4203	11.7469	14.7898	12.9303	16.9855	18.2423	13.509	9.91299	11.4772	19.9435	21.1854	16.0981	9.78911
PF3D7_1450000	29.9877	55.7508	96.3437	161.875	158.759	169.253	143.872	136.743	107.105	131.562	93.0911	112.164	97.7392	82.36	53.3931	41.3657	42.4288	24.684	85.0228	138.073	163.24	55.0204
PF3D7_1450100	72.3161	94.4906	277.928	473.576	550.337	551.005	454.284	446.261	461.359	473.2	412.924	504.216	301.452	161.993	119.813	104.247	157.144	146.274	254.412	204.813	152.253	122.926
PF3D7_1450200	5.23298	6.29171	7.79775	13.0017	11.1428	9.30709	9.38017	10.37169	11.6225	13.3897	12.2084	13.2215	7.42951	5.93659	7.51734	3.48351	3.98134	3.82975	9.21616	3.9864	3.30772	2.76394
PF3D7_1450300	9.47222	8.97613	19.2527	29.8031	32.7095	32.8254	42.3551	42.5469	37.2585	33.9616	34.4501	33.1053	24.2297	14.0199	13.8833	9.94418	8.51411	8.32276	10.96241	16.0095	10.35746	6.75339
PF3D7_1450400	14.7085	17.873	14.7921	36.8971	40.6538	42.4202	41.463	42.9838	40.7552	36.5181	40.5323	41.3904	35.0799	26.4562	18.9954	19.3341	14.7167	28.1485	21.7099	19.9696	21.1056	16.3269
PF3D7_1450500	6.92969	9.02687	4.81745	3.02848	2.49687	2.12675	1.893094	1.752328	1.672654	2.25804	2.71102	1.61732	1.761175	1.639631	1.692463	3.20009	5.09233	18.9724	12.9084	16.907	15.005	12.1194
PF3D7_1450600	10.65699	8.35711	9.93546	22.2462	29.4429	38.841	35.2835	40.6989	45.2868	50.5624	46.1675	68.3104	55.7258	43.1458	34.5636	24.2831	22.162	9.9837	9.74527	11.8708	11.0016	10.23002
PF3D7_1450700	17.3002	15.308	25.2779	69.7215	72.5582	98.0159	77.3532	74.5928	69.1214	65.4228	60.0131	84.5572	51.6233	26.6519	9.21769	12.91	13.4371	10.57588	2.82047	6.81385	14.1322	18.5473
PF3D7_1450800	6.3526	4.32292	3.10508	2.56794	2.29735	1.584655	1.880486	1.914812	2.071	1.639459	1.932012	2.57695	2.29851	2.8908	7.54401	9.01121	7.83198	3.11108	4.27128	4.4218	3.50124	4.27747
